Format Version,1.23,Take Name,Take 2026-06-11 11.47.16 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-06-11 11.47.17.077 午前,Capture Start Frame,676780,Total Frames in Take,1284,Total Exported Frames,1284,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
146,1.460000,-0.433878,-0.651881,-0.591892,0.190955,1.353105,-0.285742,0.672588,0.002676,1.305941,-0.286083,0.739418,0.000001,1.356986,-0.205493,0.679966,0.000000,1.340164,-0.271493,0.689972,0.763638,1.317274,-0.364067,0.704481,0.000000,1.405561,-0.276989,0.606718,0.000000,1.399270,-0.240683,0.616124,0.000000,1.346537,-0.355385,0.671435,0.786191,1.306816,-0.221212,0.643130,,,,1.311340,-0.292797,0.584038,1.308000,-0.254164,0.595450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.304689,-0.293087,0.740535,,,,1.340104,-0.270568,0.690161,1.325405,-0.370794,0.703015,,,,,,,1.346609,-0.356215,0.671239
147,1.470000,-0.434985,-0.651408,-0.590710,0.193694,1.352159,-0.285676,0.672345,0.002737,1.305404,-0.286169,0.739462,0.000001,1.355937,-0.205427,0.679778,0.000000,1.339299,-0.271467,0.689822,0.751026,1.316667,-0.364097,0.704380,0.000000,1.404197,-0.276763,0.606166,0.000000,1.397896,-0.240477,0.615646,0.000000,1.345713,-0.355330,0.671164,0.775621,1.305827,-0.221190,0.643401,,,,1.310428,-0.292482,0.583941,1.306943,-0.253945,0.595589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.304034,-0.293260,0.740788,,,,1.339235,-0.270494,0.690022,1.324800,-0.370869,0.702828,,,,,,,1.345788,-0.356200,0.670957
148,1.480000,-0.436363,-0.650565,-0.589797,0.196194,1.351311,-0.285640,0.672178,0.002710,1.304960,-0.286266,0.739573,0.000001,1.355072,-0.205399,0.679705,0.000000,1.338545,-0.271467,0.689752,0.751026,1.316073,-0.364135,0.704312,0.000000,1.402944,-0.276591,0.605701,0.000000,1.396672,-0.240324,0.615271,0.000000,1.344912,-0.355297,0.670935,0.775621,1.304896,-0.221051,0.643616,,,,1.309781,-0.292053,0.583692,1.306133,-0.253561,0.595467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.303603,-0.293369,0.740876,,,,1.338486,-0.270559,0.689940,,,,,,,,,,1.344983,-0.356111,0.670739
149,1.490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.303955,-0.221013,0.643739,1.344328,-0.356019,0.670528,1.309444,-0.291677,0.584092,1.305189,-0.253419,0.595578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.303167,-0.293427,0.740891,,,,1.337797,-0.270508,0.689929,,,,,,,,,,,,
150,1.500000,-0.435983,-0.650259,-0.589628,0.198545,1.349965,-0.285352,0.671965,0.002757,1.303811,-0.286278,0.739491,0.000001,1.353501,-0.205117,0.679669,0.000000,1.337206,-0.271259,0.689609,0.773353,1.315060,-0.364030,0.704015,0.000000,1.401378,-0.275988,0.605361,0.000000,1.395023,-0.239764,0.615034,0.000000,1.343776,-0.355025,0.670577,0.794568,1.302906,-0.221083,0.643778,,,,1.308020,-0.291729,0.584371,1.303704,-0.253689,0.595904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.302505,-0.293578,0.740717,,,,1.337147,-0.270373,0.689794,1.323317,-0.370584,0.702596,,,,,,,1.343847,-0.355821,0.670382
151,1.510000,-0.435173,-0.651524,-0.588383,0.199866,1.349170,-0.285240,0.671762,0.002780,1.303111,-0.286250,0.739352,0.000001,1.352379,-0.204979,0.679330,0.000000,1.336375,-0.271172,0.689400,0.789477,1.314640,-0.364012,0.703988,0.000000,1.400454,-0.275770,0.605073,0.000000,1.393959,-0.239557,0.614695,0.000000,1.343272,-0.354942,0.670496,0.808400,1.301838,-0.221204,0.643670,,,,1.306655,-0.291910,0.584610,1.302181,-0.254033,0.596030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301839,-0.293713,0.740575,,,,1.336318,-0.270350,0.689570,1.322979,-0.370473,0.702536,,,,,,,1.343342,-0.355683,0.670315
152,1.520000,-0.434176,-0.652519,-0.587265,0.202063,1.348385,-0.285097,0.671681,0.002677,1.302485,-0.286325,0.739376,0.000001,1.351194,-0.204818,0.679217,0.000000,1.335557,-0.271090,0.689344,0.800236,1.314337,-0.364037,0.704010,0.000000,1.399468,-0.275382,0.604874,0.000000,1.392806,-0.239200,0.614499,0.000000,1.342846,-0.354829,0.670450,0.817292,1.300697,-0.221273,0.643532,,,,1.305576,-0.292005,0.584547,1.300898,-0.254140,0.596059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301327,-0.293546,0.740546,,,,1.335499,-0.270310,0.689505,1.322684,-0.370377,0.702518,,,,,,,1.342916,-0.355535,0.670278
153,1.530000,-0.433422,-0.653477,-0.585823,0.204754,1.347600,-0.284833,0.671563,0.002653,1.301943,-0.286290,0.739418,0.000001,1.349988,-0.204537,0.679060,0.000000,1.334756,-0.270891,0.689265,0.800236,1.314105,-0.363948,0.704038,0.000000,1.398394,-0.274859,0.604574,0.000000,1.391565,-0.238710,0.614210,0.000000,1.342445,-0.354594,0.670376,0.817292,1.299263,-0.221410,0.643332,,,,1.304704,-0.292184,0.584595,1.299652,-0.254402,0.596017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.300886,-0.293400,0.740493,,,,1.334690,-0.270069,0.689436,1.322418,-0.370280,0.702455,,,,,,,1.342521,-0.355337,0.670196
154,1.540000,-0.433198,-0.654271,-0.584593,0.206206,1.346816,-0.284745,0.671325,0.002743,1.301326,-0.286267,0.739290,0.000001,1.348966,-0.204433,0.678722,0.000000,1.333970,-0.270823,0.689041,0.789613,1.313650,-0.363928,0.703974,0.000000,1.397419,-0.274690,0.604204,0.000000,1.390498,-0.238552,0.613813,0.000000,1.341880,-0.354524,0.670233,0.808060,1.297952,-0.221454,0.643327,,,,1.304064,-0.292292,0.584344,1.298681,-0.254510,0.595852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.300250,-0.293516,0.740445,,,,1.333893,-0.269908,0.689232,1.322174,-0.370191,0.702513,,,,,,,1.341967,-0.355346,0.670035
155,1.550000,-0.432794,-0.656212,-0.581615,0.209283,1.345834,-0.284609,0.671065,0.002762,1.300719,-0.286222,0.739277,0.000001,1.347459,-0.204259,0.678183,0.000000,1.332986,-0.270718,0.688803,0.761854,1.313402,-0.363913,0.704153,0.000000,1.396008,-0.274423,0.603641,0.000000,1.388884,-0.238302,0.613167,0.000000,1.341385,-0.354424,0.670231,0.784354,1.296461,-0.221427,0.643272,,,,1.303893,-0.292355,0.583806,1.298169,-0.254421,0.595484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299593,-0.293488,0.740604,,,,1.332902,-0.269788,0.688994,1.321925,-0.370087,0.702555,,,,,,,1.341478,-0.355258,0.670031
156,1.560000,-0.432730,-0.658202,-0.578157,0.212719,1.344834,-0.284470,0.670760,0.002741,1.300181,-0.286145,0.739274,0.000001,1.345922,-0.204084,0.677560,0.000000,1.332002,-0.270604,0.688529,0.764873,1.313197,-0.363878,0.704365,0.000000,1.394488,-0.274183,0.602967,0.000000,1.387164,-0.238078,0.612402,0.000000,1.340887,-0.354318,0.670222,0.787127,1.294889,-0.221587,0.643129,,,,1.304083,-0.292414,0.583126,1.298003,-0.254101,0.594769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299111,-0.293362,0.740669,,,,1.331914,-0.269686,0.688714,1.321716,-0.369924,0.702788,,,,,,,1.340983,-0.355142,0.670028
157,1.570000,-0.431431,-0.660800,-0.575097,0.215577,1.343830,-0.284292,0.670605,0.002766,1.299453,-0.286074,0.739296,0.000001,1.344254,-0.203873,0.677080,0.000000,1.330947,-0.270465,0.688368,0.764873,1.313002,-0.363833,0.704647,0.000000,1.393136,-0.273853,0.602583,0.000000,1.385539,-0.237775,0.611902,0.000000,1.340480,-0.354174,0.670361,0.787127,1.293420,-0.221862,0.643155,,,,1.304346,-0.292483,0.581596,1.298294,-0.253692,0.593823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298514,-0.293325,0.740611,,,,1.330847,-0.269503,0.688559,1.321508,-0.369803,0.702996,,,,,,,1.340586,-0.355036,0.670162
158,1.580000,0.010352,0.345002,-0.706378,-0.617978,1.337537,-0.289799,0.673118,0.002994,1.328971,-0.208924,0.681880,0.000001,1.296219,-0.298132,0.741914,0.000000,1.329642,-0.270447,0.688477,0.753461,1.375761,-0.231673,0.613151,0.000000,1.338373,-0.374375,0.669480,0.000000,1.321421,-0.368515,0.703013,0.000000,1.372369,-0.276525,0.613914,0.776984,1.291588,-0.222118,0.642914,1.340310,-0.354923,0.670366,1.305786,-0.292179,0.580917,1.299298,-0.253083,0.592846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.297207,-0.293547,0.740265,1.329725,-0.269419,0.688330,,,,,,,1.321320,-0.369679,0.703191,,,
159,1.590000,0.008146,0.342152,-0.710982,-0.614304,1.336259,-0.289655,0.672936,0.003067,1.326732,-0.208853,0.681367,0.000000,1.295336,-0.298182,0.741942,0.000001,1.328190,-0.270332,0.688240,0.744852,1.373513,-0.231337,0.612545,0.000000,1.338125,-0.374230,0.669677,0.000000,1.321242,-0.368426,0.703254,0.717656,1.370678,-0.276224,0.613525,0.000000,1.289567,-0.222515,0.642693,1.340158,-0.354712,0.670661,1.308308,-0.291687,0.579434,1.301221,-0.252007,0.591574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296344,-0.293387,0.740129,1.328258,-0.269325,0.688091,,,,,,,1.321160,-0.369539,0.703430,,,
160,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.287249,-0.223139,0.642336,1.340068,-0.354410,0.670978,1.311698,-0.290915,0.577786,1.303865,-0.250752,0.590059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.294962,-0.293461,0.739920,,,,1.326894,-0.268960,0.687842,1.321078,-0.369304,0.703656,,,,,,,,,
161,1.610000,0.374366,0.762404,0.299526,-0.434597,1.304797,-0.295946,0.659880,0.001274,1.293423,-0.292222,0.740798,0.000000,1.262709,-0.227340,0.654300,0.000001,1.292870,-0.283863,0.679488,0.744852,1.335852,-0.362635,0.714871,0.000000,1.315393,-0.290140,0.576088,0.000000,1.292550,-0.260485,0.582795,0.717656,1.340783,-0.354937,0.670823,0.000000,1.284679,-0.223887,0.641735,,,,,,,1.307373,-0.249508,0.588490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.293940,-0.292928,0.740120,,,,1.325082,-0.268678,0.687367,1.321165,-0.368883,0.703962,1.315483,-0.290333,0.576267,,,,1.340097,-0.353913,0.671342
162,1.620000,0.368498,0.767635,0.309741,-0.423091,1.306034,-0.295726,0.658829,0.001318,1.291985,-0.292686,0.739354,0.723336,1.264345,-0.226944,0.652469,0.000000,1.293495,-0.283781,0.678137,0.000000,1.335059,-0.362996,0.714221,0.000000,1.319427,-0.289209,0.575491,0.930416,1.296456,-0.259544,0.581701,0.000000,1.341473,-0.354922,0.670432,0.665569,1.281707,-0.224699,0.640928,,,,,,,1.311276,-0.248596,0.587006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.292269,-0.293225,0.739559,,,,1.323258,-0.268381,0.686987,1.321317,-0.368454,0.704248,1.319671,-0.289398,0.574762,,,,1.340266,-0.353278,0.671694
163,1.630000,0.370146,0.758283,0.379249,-0.379695,1.312931,-0.290432,0.660946,0.001936,1.290260,-0.291956,0.739525,0.688889,1.278616,-0.217576,0.656056,0.000000,1.299435,-0.278758,0.679769,0.000001,1.329344,-0.364144,0.713224,0.000000,1.336133,-0.279152,0.580314,0.000000,1.315390,-0.247895,0.586554,0.868667,1.341339,-0.353542,0.671182,0.634682,1.278391,-0.225591,0.640309,,,,1.324064,-0.288213,0.573623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.290801,-0.292987,0.739085,,,,1.321051,-0.268222,0.686381,1.321568,-0.367996,0.704624,,,,1.315407,-0.247804,0.586037,1.340555,-0.352705,0.672088
164,1.640000,0.505508,0.677870,0.348444,-0.404403,1.325153,-0.284285,0.663063,0.001462,1.321275,-0.277121,0.744454,0.000000,1.306867,-0.205822,0.658759,0.000000,1.319112,-0.269023,0.683145,0.407258,1.337094,-0.357405,0.717347,0.000000,1.331133,-0.282170,0.578642,0.000000,1.319475,-0.246767,0.586187,0.868430,1.341116,-0.351686,0.672907,0.899531,1.274682,-0.226544,0.639727,,,,1.328719,-0.287030,0.572938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.289131,-0.293328,0.738429,,,,1.318740,-0.268110,0.685301,1.321974,-0.367507,0.705167,,,,1.319516,-0.246801,0.585664,1.341208,-0.351983,0.672651
165,1.650000,0.482627,0.696523,0.364008,-0.386556,1.324507,-0.283872,0.663018,0.001357,1.314697,-0.277574,0.743980,0.000000,1.304605,-0.205844,0.658028,0.000000,1.316678,-0.268953,0.682736,0.407258,1.334409,-0.357186,0.717450,0.000000,1.336395,-0.280814,0.579253,0.000000,1.323345,-0.245781,0.586223,0.868430,1.341422,-0.350951,0.673452,0.899531,1.270779,-0.227744,0.638986,,,,1.334064,-0.286239,0.572999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.287050,-0.293334,0.737570,,,,1.316278,-0.268206,0.684087,1.322489,-0.366842,0.705925,,,,1.323434,-0.245768,0.585551,1.341601,-0.351465,0.673219
166,1.660000,-0.032403,0.214167,-0.790621,-0.572714,1.315706,-0.292659,0.663083,0.002299,1.291936,-0.214469,0.659591,0.000000,1.289478,-0.293610,0.739376,0.000000,1.306664,-0.272219,0.676241,0.601466,1.329986,-0.242479,0.587493,0.000000,1.333692,-0.374695,0.673749,0.000000,1.321887,-0.365052,0.708589,0.830387,1.336295,-0.286093,0.596543,0.852011,1.266714,-0.229254,0.638122,1.342547,-0.350900,0.674120,1.338933,-0.286169,0.573583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284785,-0.293472,0.736741,1.313055,-0.268768,0.682376,1.327256,-0.244882,0.585878,,,,1.322920,-0.366238,0.706704,,,
167,1.670000,0.177691,0.849262,0.414015,-0.275266,1.310264,-0.294190,0.654105,0.001795,1.260577,-0.308998,0.717373,0.000000,1.262939,-0.231374,0.636109,0.853154,1.288108,-0.288004,0.666085,0.000000,1.323852,-0.366874,0.708586,0.563247,1.358700,-0.269618,0.589164,0.000000,1.329871,-0.244937,0.586730,0.833739,1.347803,-0.349524,0.674688,0.000001,,,,,,,1.343776,-0.286716,0.574323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282318,-0.293391,0.735907,1.262556,-0.231447,0.636548,1.311534,-0.267968,0.682211,1.323284,-0.365417,0.707808,,,,1.330424,-0.245140,0.586423,1.343053,-0.349993,0.675350
168,1.680000,0.005049,0.231248,-0.810348,-0.538364,1.316171,-0.292419,0.663336,0.002275,1.288300,-0.215898,0.655680,0.000000,1.282894,-0.293492,0.736827,0.000001,1.304734,-0.272316,0.675073,0.000001,1.334623,-0.242929,0.588196,0.126058,1.337837,-0.372991,0.677685,0.000000,1.322221,-0.363413,0.711011,0.328952,1.342586,-0.285896,0.598882,0.000000,1.258521,-0.233584,0.635032,1.343593,-0.348951,0.676773,1.348893,-0.287667,0.575642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279312,-0.293588,0.734519,1.308622,-0.268361,0.680751,1.332938,-0.245676,0.586843,,,,1.323601,-0.364524,0.708994,,,
169,1.690000,0.311578,0.797647,0.419233,-0.301531,1.316856,-0.289893,0.658799,0.002282,1.277451,-0.293615,0.730383,0.000000,1.282293,-0.217877,0.647466,0.000001,1.299193,-0.278964,0.674332,0.000001,1.323530,-0.364203,0.712366,0.126058,1.356939,-0.276364,0.585469,0.000000,1.334400,-0.245796,0.587404,0.328952,1.344188,-0.352433,0.674175,0.000000,1.254577,-0.236571,0.632532,,,,1.353938,-0.288170,0.577754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.276176,-0.294023,0.732947,,,,1.305638,-0.268895,0.679177,1.324067,-0.363255,0.710528,,,,1.334835,-0.246257,0.587020,1.344436,-0.347712,0.678446
170,1.700000,0.044089,0.242751,-0.836578,-0.489148,1.315393,-0.292606,0.663121,0.002179,1.281791,-0.219240,0.649734,0.277043,1.275191,-0.294406,0.733049,0.000000,1.301119,-0.273275,0.672881,0.000000,1.336801,-0.244026,0.588171,0.466014,1.342535,-0.370361,0.682729,0.000000,1.322897,-0.361209,0.713983,0.814658,1.347415,-0.285725,0.601300,0.000001,1.250669,-0.240035,0.629618,1.345347,-0.346200,0.680382,1.358762,-0.287499,0.580448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.272862,-0.294670,0.731145,1.302401,-0.269504,0.677702,1.336241,-0.246824,0.587278,,,,1.324504,-0.361918,0.711959,,,
171,1.710000,0.254038,0.845961,0.390197,-0.259923,1.315071,-0.287065,0.659296,0.002556,1.267311,-0.289956,0.725640,0.000001,1.275291,-0.220235,0.637831,0.000000,1.294553,-0.277049,0.671599,0.000000,1.322104,-0.356202,0.719349,0.000000,1.362753,-0.274501,0.590480,0.000000,1.337233,-0.246512,0.587088,0.807289,1.346254,-0.344999,0.683085,0.788617,1.246644,-0.244308,0.626358,,,,1.362998,-0.286693,0.583358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.269306,-0.295557,0.729152,,,,1.299335,-0.270513,0.675826,1.324859,-0.360367,0.713615,,,,1.337276,-0.247058,0.587630,1.346190,-0.344390,0.682502
172,1.720000,0.084060,0.254121,-0.863568,-0.427325,1.313852,-0.292605,0.662827,0.001915,1.274085,-0.223987,0.642801,0.000000,1.266806,-0.296659,0.728246,0.498235,1.296589,-0.274705,0.670194,0.000001,1.337765,-0.244386,0.588403,0.368297,1.347047,-0.366109,0.688564,0.000000,1.323284,-0.358222,0.717187,0.375812,1.351390,-0.284166,0.604394,0.000000,1.243040,-0.248766,0.622942,1.346829,-0.342117,0.684849,1.366867,-0.285386,0.586552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265411,-0.296895,0.726822,1.296123,-0.271582,0.673630,1.337927,-0.246898,0.588182,,,,1.324983,-0.358598,0.715396,,,
173,1.730000,0.103769,0.260491,-0.875812,-0.392849,1.312636,-0.292932,0.662539,0.001880,1.269961,-0.227223,0.639046,0.000000,1.262367,-0.298814,0.725371,0.498235,1.293940,-0.276011,0.668606,0.000001,1.337676,-0.244543,0.588598,0.368297,1.348741,-0.363830,0.691472,0.000000,1.322993,-0.356958,0.718602,0.375812,1.352776,-0.283147,0.606080,0.000000,1.239529,-0.254035,0.619124,1.347268,-0.339974,0.687102,1.370185,-0.283749,0.590149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261509,-0.298949,0.723987,1.292809,-0.273363,0.671389,1.338006,-0.246969,0.588929,,,,1.324652,-0.357045,0.716871,,,
174,1.740000,0.111085,0.287810,-0.886586,-0.344661,1.310654,-0.290030,0.663210,0.001666,1.263286,-0.227958,0.638834,0.000000,1.257747,-0.302432,0.722845,0.591739,1.290121,-0.275122,0.668576,0.000001,1.335054,-0.237371,0.592024,0.382343,1.351682,-0.358041,0.692507,0.000000,1.323923,-0.354409,0.718245,0.400173,1.352766,-0.274880,0.609435,0.000000,1.236221,-0.259766,0.615219,1.347319,-0.337664,0.689394,1.373068,-0.281625,0.593864,1.338066,-0.246290,0.589921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.257729,-0.300865,0.721315,1.289710,-0.275162,0.668962,,,,,,,1.324392,-0.355202,0.718631,,,
175,1.750000,0.128300,0.285858,-0.898631,-0.307062,1.308897,-0.290653,0.662447,0.001396,1.258917,-0.232540,0.633885,0.000000,1.254026,-0.304746,0.719892,0.452465,1.287215,-0.276967,0.666358,0.858800,1.333351,-0.238601,0.590834,0.000000,1.352695,-0.354960,0.695816,0.000000,1.323531,-0.352403,0.720088,0.750289,1.352545,-0.274352,0.610257,0.000000,1.233244,-0.266075,0.611236,1.347002,-0.335479,0.691371,1.374972,-0.279281,0.597358,1.337421,-0.245526,0.590799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254097,-0.303535,0.718555,1.286729,-0.277120,0.666873,,,,,,,1.323979,-0.352999,0.720395,,,
176,1.760000,0.087156,0.904960,0.358520,-0.211932,1.310065,-0.289485,0.659963,0.002608,1.251273,-0.305881,0.714419,0.673300,1.259021,-0.237174,0.625795,0.000000,1.285317,-0.285816,0.666801,0.000000,1.322460,-0.353375,0.724772,0.090255,1.366619,-0.263865,0.602410,0.000000,1.335710,-0.244510,0.591631,0.907342,1.350058,-0.335773,0.693913,0.000001,1.230540,-0.273152,0.607038,,,,1.376032,-0.276382,0.600571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.250668,-0.306441,0.715433,,,,1.283747,-0.279549,0.664378,1.323211,-0.351283,0.721891,,,,1.336033,-0.244691,0.591634,1.346663,-0.332611,0.693453
177,1.770000,0.054719,0.918295,0.349241,-0.178245,1.306705,-0.285753,0.656950,0.002836,1.244024,-0.303670,0.706356,0.000000,1.256838,-0.236186,0.617381,0.000000,1.281322,-0.283003,0.661514,0.847834,1.315855,-0.347985,0.723878,0.000001,1.367064,-0.258767,0.604076,0.000000,1.336481,-0.240895,0.590236,0.000000,1.345352,-0.329767,0.695211,0.860866,1.228163,-0.280563,0.603241,,,,1.376271,-0.273318,0.603427,1.333879,-0.244013,0.591974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.247634,-0.309388,0.712615,,,,1.280858,-0.282681,0.661288,1.322322,-0.349155,0.723349,,,,,,,1.345752,-0.330078,0.695441
178,1.780000,0.018193,0.927842,0.332952,-0.167096,1.304510,-0.286824,0.655911,0.002765,1.240820,-0.307730,0.702787,0.000000,1.253476,-0.241623,0.612761,0.000000,1.278810,-0.285667,0.659208,0.847834,1.314467,-0.346738,0.724809,0.000001,1.365458,-0.257106,0.605223,0.000000,1.334477,-0.241639,0.589503,0.000000,1.344060,-0.327264,0.697082,0.860866,1.226403,-0.288440,0.599114,,,,1.376033,-0.270132,0.606018,1.331257,-0.243647,0.591844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.244728,-0.312906,0.709359,,,,1.278364,-0.285400,0.658969,1.320917,-0.347425,0.724564,,,,,,,1.344441,-0.327524,0.697323
179,1.790000,-0.028112,0.936285,0.315437,-0.151918,1.302373,-0.288159,0.654562,0.002910,1.237804,-0.313280,0.698044,0.000000,1.250615,-0.248228,0.607275,0.000000,1.276509,-0.289061,0.656277,0.856912,1.312865,-0.345610,0.725450,0.000001,1.363736,-0.254563,0.606886,0.000000,1.332637,-0.242036,0.588938,0.000000,1.342444,-0.324336,0.699062,0.869694,1.226870,-0.292444,0.596930,,,,1.375434,-0.266610,0.608944,1.328590,-0.243535,0.591574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.241861,-0.316811,0.705855,,,,1.275912,-0.288757,0.655908,1.319208,-0.345831,0.725638,,,,,,,1.342977,-0.324637,0.699428
180,1.800000,-0.066918,0.942893,0.295401,-0.138610,1.300200,-0.289939,0.652977,0.003079,1.235290,-0.318365,0.693836,0.000000,1.248410,-0.255071,0.601876,0.000000,1.274406,-0.292619,0.653386,0.769455,1.310833,-0.344549,0.726056,0.000001,1.361556,-0.253403,0.607505,0.000000,1.330670,-0.243599,0.587602,0.000000,1.340238,-0.321965,0.700579,0.785637,1.227153,-0.299763,0.592610,,,,1.373825,-0.263289,0.611576,1.326058,-0.243543,0.591440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.239274,-0.321065,0.702351,,,,1.273690,-0.292315,0.652892,1.317198,-0.344338,0.726635,,,,,,,1.340881,-0.322267,0.701060
181,1.810000,-0.100022,0.947135,0.276804,-0.127710,1.298076,-0.291577,0.651702,0.002984,1.233230,-0.322862,0.690523,0.000000,1.246617,-0.261258,0.597460,0.000000,1.272496,-0.295817,0.651079,0.806790,1.308695,-0.343547,0.726683,0.000001,1.359097,-0.252535,0.607892,0.000000,1.328596,-0.245150,0.586412,0.000000,1.337801,-0.319868,0.701864,0.819705,1.228751,-0.306491,0.588420,,,,1.371544,-0.259084,0.614749,1.323475,-0.243688,0.591346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.237241,-0.325259,0.699167,,,,1.271899,-0.295612,0.650634,1.315153,-0.342887,0.727493,,,,,,,1.338334,-0.320080,0.702300
182,1.820000,-0.131664,0.948934,0.261486,-0.117530,1.296447,-0.292861,0.650815,0.002645,1.231972,-0.327137,0.687679,0.000000,1.245593,-0.266611,0.593946,0.000000,1.271200,-0.298595,0.649266,0.806790,1.306960,-0.342713,0.727236,0.000001,1.356865,-0.251160,0.608651,0.000000,1.326895,-0.245967,0.585826,0.000000,1.335647,-0.317848,0.703100,0.819705,1.229489,-0.320062,0.582109,,,,1.368455,-0.255155,0.617585,1.320552,-0.243754,0.591182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234588,-0.330902,0.695326,,,,1.270815,-0.298494,0.648965,1.313148,-0.341571,0.728135,,,,,,,1.335970,-0.317960,0.703392
183,1.830000,-0.163450,0.949571,0.244465,-0.108789,1.294638,-0.294564,0.649580,0.002695,1.230930,-0.331836,0.684836,0.000000,1.244548,-0.272652,0.590249,0.000000,1.269852,-0.301834,0.647232,0.875281,1.305129,-0.342024,0.727512,0.000001,1.354064,-0.250240,0.608702,0.000000,1.324739,-0.247350,0.584662,0.000000,1.333204,-0.316013,0.703869,0.887610,1.231725,-0.319937,0.581157,,,,1.364863,-0.251604,0.619744,1.317119,-0.244034,0.590701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233903,-0.335644,0.692029,,,,1.269427,-0.301752,0.646872,1.311159,-0.340553,0.728655,,,,,,,1.333570,-0.316109,0.704217
