time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumbPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thumb[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0032458000350744,571999.0146595,0.3556235000001022,-0.2633099999999907,0.0391459999999921,0.08501436656074,-0.0629461575489281,0.0093581340754621,0.0014408800000012,-0.0011313599999994,0.0008361200000011,0.1061943310411279,,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.1680804000934586,571999.1794941,0.3556235000001022,-0.2183099999999906,0.0291459999999921,0.1497054346844482,-0.1000870063747675,0.0140885663645608,0.0018408800000012,-0.0011313599999994,0.0008361200000011,0.1806311537950499,,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.177475200034678,571999.1888889,0.3756235000001022,-0.1783099999999906,0.0391459999999921,0.2037127801423066,-0.1187867780533299,0.020078726880256,0.0014408800000012,-0.0011313599999994,0.0008361200000011,0.2366692855161622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.18649670004379,571999.1979104,0.3306235000001023,-0.1083099999999906,0.0291459999999921,0.234051704477945,-0.1162822285795132,0.02224632401798,0.0014408800000012,-0.0015313599999994,0.0008361200000011,0.2622911664253344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.231765800039284,571999.2431795,0.3356235000001022,-0.2033099999999906,0.0391459999999921,0.2583331759126245,-0.1370868459923181,0.02628631363816,0.0010408800000012,-0.0011313599999994,0.0004361200000011,0.2936320885153873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.3412134000100195,571999.3526271,0.4206235000001022,-0.1583099999999906,0.0491459999999921,0.2971298502078557,-0.1421603942656544,0.0317510867924307,0.0014408800000012,-0.0011313599999994,3.612000000116633e-05,0.330913670154029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.4522063001059,571999.46362,0.3756235000001022,-0.2533099999999907,0.0391459999999921,0.3158943241982598,-0.1687315104179274,0.0335188942126723,0.0014408800000012,-0.0007313599999994,0.0020361200000011,0.3596985723322108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.562876700074412,571999.5742904,0.3956235000001022,-0.2633099999999907,0.0391459999999921,0.3349541596062167,-0.1913411815507079,0.0348640944991526,0.0014408800000012,-0.0011313599999994,0.0016361200000011,0.3873257567990718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.673720300081186,571999.685134,0.3306235000001023,-0.3283099999999906,0.0491459999999921,0.3339188841443761,-0.2240845670104298,0.0382782871760535,0.0014408800000012,-0.0011313599999994,3.612000000116633e-05,0.4039566085975195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.783733300049789,571999.795147,0.3356235000001022,-0.2483099999999907,0.0491459999999921,0.3343263848781687,-0.229875831761681,0.0408762924307425,0.0010408800000012,-0.0007313599999994,0.0020361200000011,0.4077841352194978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.89375580009073,571999.9051695,0.3756235000001022,-0.2783099999999907,0.0291459999999921,0.3441987585623491,-0.2414543695486243,0.0380720812901059,0.0014408800000012,-0.0011313599999994,0.0004361200000011,0.4221640455365028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.005398600012996,572000.0168123,0.4406235000001022,-0.2683099999999907,0.0491459999999921,0.3672497895378368,-0.2478744020026426,0.0407193815513817,0.0014408800000012,-0.0011313599999994,0.0008361200000011,0.444940664715735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.1154657000442967,572000.1268794,0.3556235000001022,-0.3833099999999907,0.8291459999999923,0.364470441040052,-0.2802512600379419,0.22919845997847,-0.0017591199999987,-0.0007313599999994,3.612000000116633e-05,0.5137230822157852,1.0,0.0,0.0,0.0,0.0,365.59,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,0.30687938285775507,3.9893666214442404e-05
3.22617070004344,572000.2375844,0.4706235000001022,-0.3383099999999907,1.6741459999999924,0.3898470965928233,-0.2941306212196042,0.574623607159109,-0.0033591199999987,0.0012686400000005,0.0008361200000011,0.7541126381154412,1.0,0.0,0.0,0.0,0.0,1934.02,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,1.758740618389053,3.9893666214442404e-05
