time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
35.36774080002215,532990.2826871,-1.1604054999999378,-1.6270085000000045,14.536818000000082,-0.9920537440075728,-1.7199860131594997,14.912431440773972,-0.22827111999999133,0.20632743999999786,-0.07137595999999923,15.044039816227814,2.0,1.84,13.28,6.6,0.14,0.23,0.0
35.479211600031704,532990.3941579,-1.1804054999999378,-1.6920085000000045,14.191818000000083,-1.0370805918573054,-1.7132977865400594,14.74016359232602,-0.23027111999999134,0.20512743999999788,-0.07097595999999923,14.87559572547949,2.0,2.19,13.3,6.62,0.13,0.22,0.0
35.59154739999212,532990.5064937,-1.155405499999938,-1.6770085000000043,14.361818000000081,-1.0653670158818729,-1.7046225704529812,14.649717345459239,-0.2294711199999913,0.21032743999999787,-0.07377595999999922,14.786986281459656,2.0,2.27,13.32,6.53,0.08,0.24,0.0
35.70470900007058,532990.6196553,-0.860405499999938,-1.3470085000000043,13.641818000000082,-1.0163694849480995,-1.6191323436463754,14.408771726254741,-0.24027111999999134,0.21192743999999786,-0.07297595999999923,14.535036949918412,2.0,2.35,13.32,6.35,0.05,0.23,0.0
35.817057200009,532990.7320035,-0.8754054999999381,-1.5770085000000043,12.88181800000008,-0.9826710260772932,-1.6090623345364632,14.043742407874308,-0.2158711199999913,0.19152743999999788,-0.07417595999999922,14.169736227631162,2.0,2.42,13.0,5.79,0.0,0.22,0.0
35.92751639999915,532990.8424627,-0.9304054999999378,-1.4320085000000042,12.711818000000083,-0.9701765745226885,-1.566736336422551,13.725336256868585,-0.21627111999999132,0.18912743999999787,-0.06977595999999922,13.84849308400487,2.0,2.41,12.8,5.54,0.0,0.22,0.0
36.041836100048386,532990.9567824,-0.7704054999999381,-1.3470085000000043,11.916818000000081,-0.9224198560895558,-1.5142088098973936,13.292996903532359,-0.2078711199999913,0.19272743999999786,-0.07137595999999923,13.410721583427197,2.0,2.24,12.78,5.32,0.0,0.2,0.0
36.15287290001288,532991.0678192,-0.20040549999993784,-1.1520085000000044,9.466818000000082,-0.7498171087157128,-1.4276222094223927,12.378321197816145,-0.19907111999999133,0.20832743999999787,-0.07657595999999922,12.482914985918288,2.0,2.44,12.63,3.05,0.0,0.2,0.0
36.26403089996893,532991.1789772,0.28459450000006203,-0.7470085000000043,6.236818000000082,-0.502533541465454,-1.2649165856965048,10.910150494550074,-0.09147111999999132,0.12472743999999787,-0.04937595999999922,10.994723177179093,2.0,1.31,10.34,1.22,0.0,0.19,0.0
36.37684749998152,532991.2917938,0.014594500000062016,-0.8820085000000043,3.151818000000083,-0.3789103476214749,-1.1733796418318159,9.055465068554367,0.0485288800000087,0.004727439999997869,-0.021375959999999222,9.139028418995553,2.0,0.0,6.37,0.14,0.0,0.2,0.0
36.48903330008034,532991.4039796,-0.02540549999993802,-0.32200850000000425,1.5418180000000818,-0.29440246021615085,-0.9698532204032415,7.2592734611551935,0.06372888000000869,-0.04287256000000213,0.011424040000000774,7.329688892547893,2.0,0.0,2.47,0.0,0.04,0.19,0.0
36.60271750006359,532991.5176638,-0.3754054999999381,-0.6270085000000042,0.4468180000000821,-0.3137668220108891,-0.8878937134140609,5.630706772639981,0.0621288800000087,-0.04287256000000213,0.007824040000000775,5.708910896516846,2.0,0.0,0.0,0.0,0.0,0.11,0.0
36.71569089998957,532991.6306372,0.09459450000006209,0.032991499999995844,-0.033181999999917444,-0.2161450981409609,-0.6677494510311603,4.276713247812938,0.018128880000008687,-0.009672560000002134,0.0018240400000007762,4.333922500094051,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36.81848440004978,532991.7334307,0.06459450000006184,-0.1520085000000042,0.04681800000008174,-0.14903226925178767,-0.5444578511753163,3.2655262337067525,0.02852888000000868,-0.00927256000000213,0.006224040000000777,3.3139563292252037,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36.93237890000455,532991.8473252,0.18459450000006195,-0.21200850000000415,0.8118180000000814,-0.06927638007223677,-0.4649834322921715,2.67894955580615,0.030528880000008682,-0.014472560000002133,0.02142404000000078,2.71988594093504,2.0,0.0,0.0,0.0,0.0,0.0,0.0
37.043710400001146,532991.9586567,0.16959450000006182,0.3879914999999958,1.6918180000000822,-0.012172570680711398,-0.26107361316889116,2.442968626736652,-0.0006711199999913098,-0.008872560000002132,0.017424040000000775,2.4569093011728373,2.0,0.0,0.0,0.0,0.0,0.0,0.0
37.156973500037566,532992.0719198,0.024594500000062247,-0.10700850000000417,5.676818000000082,-0.0033831368434677125,-0.22424323495947054,3.2160436794841716,-0.04827111999999131,0.03352743999999787,-0.0009759599999992208,3.223853815294682,2.0,0.0,2.43,0.0,0.0,0.0,0.0
37.260282100061886,532992.1752284,0.09959450000006198,-0.11200850000000417,9.04681800000008,0.021234411114336212,-0.19741271082737905,4.609932400047201,-0.13307111999999133,0.08952743999999788,-0.027375959999999228,4.6142062601943294,2.0,0.0,7.88,0.0,0.0,0.0,0.0
37.37125750002451,532992.2862038,-0.2304054999999381,-0.6970085000000042,12.09681800000008,-0.03892192738628257,-0.3168446931145776,6.399726485062779,-0.14827111999999132,0.09832743999999788,-0.03337595999999922,6.407683244324763,2.0,1.67,10.16,0.34,0.0,0.0,0.0
37.483494400046766,532992.3984407,-0.11540549999993788,-0.6570085000000042,14.231818000000082,-0.05720587790712948,-0.39816330836145,8.272044537688519,-0.17587111999999133,0.12432743999999787,-0.03897595999999923,8.281819085568998,2.0,3.63,11.18,1.31,0.0,0.0,0.0
37.59543049999047,532992.5103768,-0.12040549999993777,-1.0070085000000044,16.13681800000008,-0.07231420409788095,-0.5437121494832802,10.152175445915741,-0.2002711199999913,0.15592743999999786,-0.05017595999999923,10.166981780757972,2.0,4.56,12.24,2.29,0.0,0.0,0.0
37.707900700042956,532992.622847,-0.1604054999999378,-0.9770085000000043,18.886818000000083,-0.09337306472049425,-0.6472947720384519,12.240254844126914,-0.29827111999999134,0.21272743999999788,-0.06977595999999922,12.257713803980577,2.0,5.38,13.31,2.83,0.0,0.0,0.0
37.82030090002809,532992.7352472,0.13959450000006202,-1.107008500000004,20.886818000000083,-0.03768048550705475,-0.7571926595006597,14.307278225944424,-0.33867111999999133,0.24672743999999786,-0.07937595999999923,14.327350445116263,2.0,6.87,14.15,3.43,0.0,0.0,0.0
37.931987400050275,532992.8469337,-0.47040549999993786,-1.6220085000000042,23.976818000000083,-0.14112652605861822,-0.9639331332649768,16.618851557923293,-0.39547111999999135,0.26032743999999786,-0.06097595999999923,16.647381502388082,2.0,8.14,14.79,4.06,0.0,0.0,0.0
38.0442289999919,532992.9591753,-0.630405499999938,-1.3820085000000044,26.15681800000008,-0.2580921991401164,-1.0638770696966728,18.898971334458082,-0.43587111999999134,0.27032743999999786,-0.050975959999999224,18.93065142839389,2.0,9.45,15.66,4.86,0.04,0.0,0.0
38.156034699990414,532993.070981,-0.24040549999993788,-1.3770085000000045,28.21181800000008,-0.25386406594882777,-1.138733400050231,21.125274602234608,-0.44187111999999135,0.2943274399999979,-0.09017595999999924,21.15746647734999,2.0,10.35,16.41,5.65,0.06,0.0,0.0
38.26860269997269,532993.183549,-0.2604054999999379,-2.0320085000000043,29.93681800000008,-0.25542784301151855,-1.3522772653647839,23.23173770262951,-0.37027111999999135,0.2967274399999979,-0.10657595999999923,23.272462995333893,2.0,10.72,17.38,5.72,0.2,0.06,0.0
38.38014030002523,532993.2950866,0.06959450000006218,-1.0970085000000043,30.736818000000085,-0.17772890407972927,-1.2912534230421513,25.025881361494196,-0.39867111999999133,0.3103274399999979,-0.11017595999999923,25.059801692859544,2.0,11.34,18.21,5.04,0.52,0.3,0.0
