time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumbPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thumb[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0029330999823287,570620.9560781,0.4456235000001023,-0.2583099999999907,0.2891459999999922,0.1065295166857019,-0.0617508714308746,0.0691224399781342,0.0014408800000012,-0.0003313599999994,0.0032361200000011,0.1412077184727961,,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.160582799930125,570621.1137278,0.4506235000001022,-0.1583099999999906,0.2891459999999922,0.188787668997985,-0.084834028620875,0.1217206613658992,0.0014408800000012,-0.0003313599999994,0.0028361200000011,0.240111465326194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.1706877999240533,570621.1238328,0.4656235000001023,-0.2483099999999907,0.2891459999999922,0.2549672741533088,-0.1239141404658267,0.1617448979818447,0.0014408800000012,-0.0003313599999994,0.0028361200000011,0.3263808161024642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.179808699991554,570621.1329537,0.4306235000001022,-0.2683099999999907,0.2891459999999922,0.2969591638141752,-0.1584330137469429,0.1922010517152451,0.0010408800000012,6.864000000058375e-05,0.0020361200000011,0.3875912913090276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.271306999959052,570621.224452,0.4056235000001023,-0.2333099999999907,0.2991459999999922,0.3229361583282814,-0.1763328981929321,0.2177670141313854,0.0014408800000012,6.864000000058375e-05,0.0020361200000011,0.42755528973999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.381950699957088,570621.3350957,0.4256235000001023,-0.2483099999999907,0.2691459999999922,0.347484309128309,-0.1935395443144714,0.2300495318450673,0.0014408800000012,6.864000000058375e-05,0.0020361200000011,0.4594841535961454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.492753400001675,570621.4458984,0.3606235000001023,-0.2833099999999907,0.2691459999999922,0.3506253276186108,-0.214999820212918,0.2393958249751673,0.0014408800000012,-0.0003313599999994,0.0020361200000011,0.4758922189685246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.6028160999994725,570621.5559611,0.4256235000001023,-0.2233099999999906,0.3191459999999922,0.3685541824840059,-0.2169864287205212,0.2584606803990684,0.0018408800000012,-0.0003313599999994,0.0032361200000011,0.499717138977331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.712869699927978,570621.6660147,0.4706235000001022,-0.2933099999999906,0.2891459999999922,0.3929545901452417,-0.2352321297666436,0.2657962277084719,0.0010408800000012,-0.0003313599999994,0.0032361200000011,0.5295234644988074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.8235878999112174,570621.7767329,0.4456235000001023,-0.1833099999999906,0.2891459999999922,0.4055454735057462,-0.2228197695806737,0.2713781594444245,0.0014408800000012,-0.0003313599999994,0.0040361200000011,0.536434419309973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.9343576999381185,570621.8875027,0.4256235000001023,-0.2483099999999907,0.2791459999999922,0.4103452707750688,-0.2289133932939123,0.273235117841089,0.0018408800000012,-0.0003313599999994,0.0028361200000011,0.5435457777394943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.04603819991462,570621.9991832,0.3156235000001022,-0.2583099999999907,0.2791459999999922,0.3877013472381173,-0.2359408644766427,0.2746481569190863,0.0014408800000012,6.864000000058375e-05,0.0032361200000011,0.5304828331617224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.156890399986878,570622.1100354,0.4456235000001023,-0.2383099999999907,0.2691459999999922,0.4015480562629516,-0.2365072234372117,0.2733328265621373,0.0014408800000012,-0.0003313599999994,0.0020361200000011,0.5402659921769842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.259089499944821,570622.2122345,0.3406235000001023,-0.2233099999999906,0.2991459999999922,0.3869836009930416,-0.2333523318429398,0.2795036521367721,0.0014408800000012,-0.0003313599999994,0.0024361200000011,0.5313491411227395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.3702519999351352,570622.323397,0.4056235000001023,-0.2083099999999906,0.2891459999999922,0.3914396034980532,-0.2273657815198268,0.2818087250460419,0.0014408800000012,-0.0003313599999994,0.0028361200000011,0.5332319563800639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.4818828999996185,570622.4350279,0.4456235000001023,-0.2083099999999906,0.2691459999999922,0.4043926553602419,-0.2228103592959629,0.2787816091531877,0.0014408800000012,-0.0003313599999994,0.0028361200000011,0.5393487383140376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.591987399966456,570622.5451324,0.3406235000001023,-0.1983099999999906,0.2591459999999922,0.3891481781278483,-0.2169533714252035,0.2740875749451202,0.0014408800000012,-0.0003313599999994,0.0020361200000011,0.5230956591793539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
3.704432399943471,570622.6575774,0.4906235000001022,-0.3083099999999906,0.2691459999999922,0.4134065868396303,-0.2387928334107249,0.2729062557584737,0.0014408800000012,6.864000000058375e-05,0.0028361200000011,0.5499134911627687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
