time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0314706,2.6545169,0.2273904999999736,-0.0006314999999577,-0.0277899999999877,0.0543593416054399,-0.0001509646367,-0.006643400244138,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.0547639989126274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1550321,2.7780784,0.2423904999999733,-0.0356314999999576,-0.0277899999999877,0.0993095482835386,-0.0086328429128612,-0.0116986476705779,0.0008795600000001,-0.0005956000000012,0.0017834800000005,0.1003681758046789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1640705,2.7871168,0.2923904999999736,-0.0106314999999574,0.0122100000000123,0.1454669445329789,-0.0091106363270522,-0.0059831127381604,0.0008795600000001,-0.0005956000000012,0.0013834800000005,0.1458747177686459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.20014,2.8231863,0.2473904999999736,0.0893685000000423,0.0022100000000123,0.1698325067234486,0.0144315125868814,-0.0040244899542435,0.0004795600000001,-0.0001956000000012,0.0021834800000005,0.1704920684809335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3098586,2.9329049,0.2923904999999736,0.0093685000000423,-0.0077899999999876,0.1991308803274321,0.0132211628547656,-0.0049246623312572,0.0004795600000001,-0.0001956000000012,0.0005834800000005,0.1996300552178634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4205584,3.0436047,0.2473904999999736,0.0593685000000423,-0.0177899999999877,0.2106676910188576,0.0242530171497419,-0.0080002142351579,0.0008795600000001,-0.0001956000000012,0.0021834800000005,0.21221000991445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5307148,3.1537611,0.3773904999999735,-0.0106314999999574,0.0022100000000123,0.2505239828464583,0.0159136213329353,-0.0055593887676278,0.0008795600000001,-0.0001956000000012,0.0005834800000005,0.2510904540771119,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.005926265570176409,0.0
2.6411457,3.264192,0.3573904999999735,0.1243685000000422,0.0222100000000122,0.2760711957341216,0.0418405435141279,0.00107908421253,0.0008795600000001,-0.0001956000000012,0.0013834800000005,0.2792258953219831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7606745,3.3837208,0.2723904999999735,-0.0006314999999577,-0.0077899999999876,0.2751912988309605,0.0316872947105783,-0.0010411344352838,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.2770115874097298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8706883,3.4937346,0.3373904999999735,0.1343685000000423,0.0022100000000123,0.2900604671732274,0.0562339785640766,-0.0002639272635968,0.0004795600000001,-0.0001956000000012,0.0021834800000005,0.2954613420051707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9807147,3.603761,0.2923904999999736,0.0893685000000423,-0.0077899999999876,0.2906174783517111,0.0641550252642274,-0.0020630893166505,7.956000000014767e-05,-0.0001956000000012,0.0005834800000005,0.2976216429087263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.090709,3.7137553,0.2923904999999736,0.1343685000000423,0.0122100000000123,0.2910413319843463,0.0809400635946305,0.0013489957877382,0.0004795600000001,-0.0001956000000012,0.0005834800000005,0.3020896731229994,1.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.013690059439603126,0.0
3.2006899,3.8237362,0.2923904999999736,-0.0106314999999574,0.0022100000000123,0.2913638603443465,0.0590492198400187,0.0015548250642416,0.0008795600000001,-0.0001956000000012,0.0005834800000005,0.2972913166566678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3107072,3.9337535,0.3123904999999736,0.0243685000000424,-0.0377899999999877,0.2963904304422831,0.0507585432422539,-0.0078508395790612,0.0008795600000001,-0.0001956000000012,0.0013834800000005,0.300807833428476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4208650000000005,4.0439113,0.2923904999999736,0.0643685000000424,-0.0177899999999877,0.2954342181761087,0.0540121017182323,-0.0102268676743091,0.0004795600000001,0.0002043999999987,0.0013834800000005,0.3005050302803218,1.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.01150625635819123,0.0
3.5317448,4.1547911,0.3123904999999736,-0.0256314999999576,-0.0077899999999876,0.2994877398316822,0.0349727234131264,-0.0096443168537792,0.0008795600000001,-0.0001956000000012,0.0021834800000005,0.3016769970349024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6432068,4.2662531,0.3573904999999735,-0.0506314999999575,0.0022100000000123,0.3133298129169095,0.0145084154346455,-0.0068104567789104,0.0004795600000001,-0.0001956000000012,0.0013834800000005,0.3137394589504277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7531946,4.3762409,0.2273904999999736,-0.0006314999999577,-0.0077899999999876,0.2927853993719766,0.0108891092851486,-0.0070446236617478,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.2930724987250892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8632189,4.4862652,0.2473904999999736,-0.0606314999999575,0.0322100000000122,0.281933420762019,-0.0062084090014936,0.0023394776847149,0.0004795600000001,-0.0005956000000012,0.0009834800000005,0.2820114735976902,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.06888849700996072,0.0,0.0,0.0,0.0,0.0
3.9736681,4.5967144,0.2673904999999736,-0.0456314999999576,0.0222100000000122,0.2784568305014542,-0.0156327836817379,0.0070896695811041,0.0004795600000001,-0.0001956000000012,0.0021834800000005,0.2789854006813346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0845172,4.7075635,0.2723904999999735,-0.0206314999999575,0.0222100000000122,0.2770066303742654,-0.0168277629263889,0.0107042937911245,7.956000000014767e-05,-0.0001956000000012,0.0005834800000005,0.2777236554238374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1953798,4.8184261,0.2473904999999736,0.0393685000000423,-0.0077899999999876,0.269926680472895,-0.0033936403339,0.0062830992647808,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.270021123177805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3061728,4.9292191,0.2723904999999735,-0.0006314999999577,-0.0077899999999876,0.2705156743285162,-0.0027333307344446,0.0029188232269476,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.2705452285355368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4178278,5.0408741,0.3323904999999736,0.0093685000000423,0.0022100000000123,0.2853072983649301,0.0001596993215482,0.0027493739142857,0.0004795600000001,-0.0005956000000012,0.0001834800000005,0.2853205899704561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.529035,5.1520813,0.2723904999999735,0.0493685000000423,0.0122100000000123,0.2822194444098645,0.0119234185889608,0.0050110049199583,0.0004795600000001,-0.0005956000000012,0.0001834800000005,0.282515650688892,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
4.6401837,5.26323,0.2723904999999735,-0.0256314999999576,0.0022100000000123,0.2798697642482122,0.0029456440181685,0.0043414044604762,0.0004795600000001,-0.0001956000000012,0.0005834800000005,0.2799189338928703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7507176,5.3737639,0.3323904999999736,0.0343685000000424,0.0122100000000123,0.2924252255190189,0.0104575047271138,0.0062224490638731,0.0004795600000001,-0.0005956000000012,0.0009834800000005,0.2926783059902444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.861531299999999,5.4845776,0.2923904999999736,-0.0856314999999576,-0.0377899999999877,0.2924169241328475,-0.0125132659624541,-0.0042990448136402,0.0004795600000001,-0.0001956000000012,0.0013834800000005,0.2927161101317662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.972401499999999,5.5954478,0.2473904999999736,0.0393685000000423,-0.0077899999999876,0.2816530321905253,-0.0001105550354402,-0.0051335828682378,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.2816998339324999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0917565,5.7148028,0.2923904999999736,0.0643685000000424,0.0022100000000123,0.2842199014336611,0.015303628842383,-0.0033780463363989,0.0004795600000001,-0.0005956000000012,0.0013834800000005,0.2846516548761948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.202405,5.8254513,0.2273904999999736,0.0743685000000424,-0.0077899999999876,0.2706344225074665,0.029423512954256,-0.0044327557299154,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.2722652807169513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.313196499999999,5.9362428,0.3373904999999735,0.0393685000000423,0.0022100000000123,0.2865929450519652,0.031800933946266,-0.0028447569879949,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.2883659275915486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4240532,6.0470995,0.3973904999999735,-0.0006314999999577,-0.0177899999999877,0.3130799009206887,0.0240477263321447,-0.0064175252886289,0.0004795600000001,-0.0005956000000012,0.0017834800000005,0.3140676712638284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5340478,6.1570941,0.3373904999999735,0.0143685000000424,0.0022100000000123,0.3188915252408951,0.0217338373584928,-0.0043550530464953,0.0004795600000001,-0.0005956000000012,0.0009834800000005,0.3196609626523508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6440471,6.2670934,0.3773904999999735,-0.0106314999999574,0.0022100000000123,0.3328761277308721,0.0139966696683584,-0.0027856296923403,0.0008795600000001,-0.0001956000000012,0.0021834800000005,0.3331819066331302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
