time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV]
2.0316669,2.6128614,0.24739049999997365,-0.010631499999957494,-0.047789999999987676,0.05914048607765367,-0.0025415368728068707,-0.011424544716351844,0.00047956000000014785,-0.00019560000000122622,0.0005834800000005871,0.06028745080987342,,0.0,0.0,0.0,0.0,0.0,0.0
2.1619109,2.7431054,0.22739049999997363,-0.05063149999995753,-0.047789999999987676,0.09936186727838311,-0.014037789941523878,-0.020117969491796457,0.00047956000000014785,-0.00019560000000122622,0.0005834800000005871,0.10234536096942656,,0.0,0.0,0.0,0.0,0.0,0.0
2.1709462999999998,2.7521408,0.3123904999999736,0.09936850000004238,-0.057789999999987685,0.15028790076638754,0.013072802871895672,-0.029123740512861797,0.00047956000000014785,0.00020439999999877397,0.002183480000000588,0.1536409566266609,,0.0,0.0,0.0,0.0,0.0,0.0
2.2160612,2.7972557,0.3373904999999735,0.014368500000042417,-0.017789999999987705,0.1950161286695119,0.013382548629990776,-0.026414327972730137,0.00047956000000014785,0.00020439999999877397,0.002183480000000588,0.19725136189980702,,0.0,0.0,0.0,0.0,0.0,0.0
2.3256414,2.9068359,0.2923904999999736,0.06436850000004246,-0.017789999999987705,0.21829417553060826,0.025571108607664896,-0.024352620072058337,0.00047956000000014785,-0.00019560000000122622,0.002183480000000588,0.22113181311242178,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4356142,3.0168087,0.2923904999999736,0.1143685000000425,-0.027789999999987713,0.23600743713801142,0.04679876645779831,-0.02517435057412424,0.00047956000000014785,-0.00019560000000122622,0.0017834800000005903,0.24191606571960628,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5456252999999998,3.1268198,0.24739049999997365,0.014368500000042417,-0.0677899999999877,0.23872864054197807,0.039046076997452356,-0.035361929408237576,0.00047956000000014785,-0.00019560000000122622,0.002183480000000588,0.244471728417388,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6558354,3.2370299,0.3123904999999736,-0.02563149999995762,-0.027789999999987713,0.25633804015000716,0.023584435010585013,-0.03355180498652524,0.000879560000000148,-0.00019560000000122622,0.0013834800000005892,0.25959803547132054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7669817,3.3481762,0.3173904999999735,-0.0006314999999577076,-0.047789999999987676,0.2709330716963431,0.017795440819827806,-0.036955548355671115,0.00047956000000014785,0.00020439999999877397,0.0009834800000005882,0.2740202905024665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8783775,3.459572,0.2923904999999736,0.034368500000042435,-0.027789999999987713,0.2760626249324344,0.021757350334185542,-0.03476445781289193,0.00047956000000014785,-0.0005956000000012255,0.0017834800000005903,0.2790923193231494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9889813,3.5701758,0.26739049999997366,0.04936850000004234,-0.03778999999998772,0.2739894908232753,0.02835799511400445,-0.035487735528056064,0.000879560000000148,-0.00019560000000122622,0.002183480000000588,0.27772971814588515,1.0,0.0,0.0,0.0,0.98,0.0,0.0
3.0994794999999997,3.680674,0.2073904999999736,0.014368500000042417,-0.03778999999998772,0.25806852098178307,0.025013705252345395,-0.03603810848073358,0.00047956000000014785,-0.00019560000000122622,0.002183480000000588,0.2617704953485884,1.0,0.0,0.0,0.0,0.49,0.0,0.0
3.2111535,3.792348,0.27239049999997356,0.024368500000042426,-0.03778999999998772,0.2614922935224822,0.024859464276070813,-0.03645691080339358,0.00047956000000014785,-0.00019560000000122622,0.002183480000000588,0.26518921335730805,1.0,0.0,0.0,0.0,0.49,0.0,0.0
3.3220161999999998,3.9032107,0.24739049999997365,0.06436850000004246,-0.017789999999987705,0.25812115791506013,0.03430438466377897,-0.03199445093334301,0.000879560000000148,0.00020439999999877397,0.002183480000000588,0.2623489429387853,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4328013,4.0139958,0.27239049999997356,0.07436850000004247,-0.007789999999987696,0.26153234721663066,0.04388200084248452,-0.026208202094193955,0.00047956000000014785,-0.00019560000000122622,0.0017834800000005903,0.26648014653176355,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5439656999999998,4.1251602,0.2923904999999736,0.03936850000004233,-0.03778999999998772,0.26890921154677105,0.04280301586232578,-0.028976914545973096,0.00047956000000014785,-0.00019560000000122622,0.0017834800000005903,0.27383192618506197,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6544424999999996,4.235637,0.26739049999997366,0.024368500000042426,-0.007789999999987696,0.2685461525809282,0.03839611168168113,-0.02391202957773292,0.000879560000000148,-0.00019560000000122622,0.002183480000000588,0.27232899701797764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7655308,4.3467253,0.3373904999999735,0.014368500000042417,-0.017789999999987705,0.2850038911362148,0.03265213754307284,-0.022448514184014633,0.00047956000000014785,0.00020439999999877397,0.002183480000000588,0.2877452273070486,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.88486,4.4660545,0.3123904999999736,0.024368500000042426,-0.047789999999987676,0.2915508578152969,0.030671874150638725,-0.028506579425350783,0.00047956000000014785,-0.00019560000000122622,0.0013834800000005892,0.294542512427802,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9956774000000004,4.5768719,0.24739049999997365,0.014368500000042417,-0.03778999999998772,0.28099400528231117,0.02677443479071091,-0.03072584817353383,0.00047956000000014785,-0.00019560000000122622,0.0013834800000005892,0.2839341105061887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.105677200000001,4.6868717,0.25239049999997354,0.06436850000004246,-0.03778999999998772,0.2741561307239819,0.03576156764389288,-0.03241458469633027,0.00047956000000014785,0.00020439999999877397,0.0013834800000005892,0.27837237476971266,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2165267,4.7977212,0.2923904999999736,0.06436850000004246,-0.027789999999987713,0.2785151884173925,0.04260026146897276,-0.03130904431847013,7.956000000014767e-05,-0.00019560000000122622,0.0013834800000005892,0.28348853365266186,1.0,0.0,0.49,0.0,0.0,0.0,0.0
4.3265117,4.9077062,0.27239049999997356,0.04936850000004234,-0.027789999999987713,0.27705103740884374,0.04421825778094514,-0.030467791353930757,0.00047956000000014785,-0.00019560000000122622,0.0013834800000005892,0.2822070480347458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4372204,5.0184149,0.1873904999999736,0.04936850000004234,-0.047789999999987676,0.25561703826843696,0.04544946038676506,-0.034608790459662184,0.00047956000000014785,-0.00019560000000122622,0.00298348000000059,0.2619226834003815,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.548186,5.1293805,0.2923904999999736,0.034368500000042435,-0.027789999999987713,0.264407999932532,0.04280047676177513,-0.03297870934398936,0.000879560000000148,-0.00019560000000122622,0.0017834800000005903,0.2698723151961913,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.658176,5.2393705,0.3123904999999736,0.07436850000004247,-0.03778999999998772,0.27587856318055426,0.05034704075199301,-0.03412888313019637,0.00047956000000014785,-0.00019560000000122622,0.0009834800000005882,0.2825041358967414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7690272,5.3502217,0.27239049999997356,0.04936850000004234,-0.03778999999998772,0.27504471648082596,0.05011311351664177,-0.035004099564402945,0.00047956000000014785,-0.00019560000000122622,0.002183480000000588,0.2817555805954239,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8790021,5.4601966,0.22739049999997363,-0.02563149999995762,-0.047789999999987676,0.2636526317955707,0.03200581650589891,-0.03806066142389652,0.00047956000000014785,-0.00019560000000122622,0.0013834800000005892,0.26830150296068883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.989016800000001,5.5702113,0.2923904999999736,0.08936850000004237,-0.017789999999987705,0.27052262678100514,0.0457187803608675,-0.033214813383144595,0.00047956000000014785,0.00020439999999877397,0.00298348000000059,0.27636194077017434,1.0,0.0,0.0,0.49,0.0,0.0,0.0
5.0998682,5.6810627,0.20239049999997327,0.03936850000004233,0.07221000000001232,0.2542351497140402,0.04420069996865915,-0.008012250196092172,0.000879560000000148,-0.0005956000000012255,0.002583480000000589,0.25817321584750935,1.0,0.0,0.0,0.0,188.17,0.0,0.0
5.2098573,5.7910518,0.2073904999999736,0.1143685000000425,0.06221000000001231,0.24303659781238024,0.06097481943103161,0.008774885971483674,0.00047956000000014785,-0.00019560000000122622,0.002583480000000589,0.2507223865247699,1.0,0.49,0.0,0.0,207.23,0.0,0.0
5.3206721,5.9018666,0.2073904999999736,0.06436850000004246,0.1122100000000123,0.2345151406367913,0.061786103285680884,0.03350179715499868,0.00047956000000014785,-0.00019560000000122622,0.00298348000000059,0.2448208409423869,1.0,0.0,0.0,0.0,208.21,0.0,0.0
5.431545300000001,6.0127398,0.13739049999997333,0.07436850000004247,0.1122100000000123,0.21129679370196774,0.06479401611058441,0.05231756160251451,0.000879560000000148,-0.0005956000000012255,0.0017834800000005903,0.22711610864160095,1.0,0.0,0.0,0.0,208.7,0.0,0.0
5.5420388,6.1232333,0.28739049999997324,0.059368500000042346,0.12221000000001231,0.2294875438638161,0.06349700729254316,0.06902585387720139,0.000879560000000148,-0.0009956000000012257,0.002183480000000588,0.24791323326364195,1.0,0.0,0.0,0.0,203.81,0.0,0.0
5.6532067,6.2344012,0.15739049999997334,0.014368500000042417,0.1622100000000123,0.21225222472718783,0.05175248273906048,0.09130219713385324,0.00047956000000014785,-0.0013956000000012268,0.0009834800000005882,0.23678137083133546,1.0,0.0,0.0,0.0,207.23,0.0,0.0
5.764039100000001,6.3452336,0.26739049999997366,-0.0006314999999577076,0.21221000000001233,0.22543342772858185,0.03922971326380058,0.12020608079990563,0.0012795600000001482,-0.0009956000000012257,0.0017834800000005903,0.25847379480614896,1.0,0.0,0.0,0.0,197.95,0.0,0.0
5.8745323,6.4557268,0.2923904999999736,-0.1306314999999576,0.4022100000000123,0.24143999952688094,-0.0013768367781764636,0.187621154771216,0.0036795600000001476,-0.001795600000001226,0.0009834800000005882,0.3057725736045314,1.0,0.0,0.0,0.0,171.07,0.0,0.0
5.985389100000001,6.5665836,0.0873904999999735,-0.02563149999995762,0.4072100000000123,0.20461335387136242,-0.007175089227587737,0.24011545444748916,0.004079560000000148,-0.003795600000001226,0.0009834800000005882,0.31555274987303705,1.0,0.0,0.0,0.49,0.0,0.0,0.0
6.1048602,6.6860547,0.2073904999999736,0.01936850000004231,0.25221000000001226,0.20527725071442937,-0.0008296524821679255,0.24300674292810834,0.002479560000000148,-0.0025956000000012264,0.0009834800000005882,0.31810645245364577,1.0,0.0,0.0,0.0,1.47,0.0,0.0
6.2148754,6.7960699,0.24739049999997365,0.06436850000004246,0.2922100000000123,0.2153447271658564,0.01475643683477559,0.25476913695632064,0.0032795600000001483,-0.0025956000000012264,0.0005834800000005871,0.3339137869146231,1.0,0.0,0.0,0.0,97.75,0.0,0.0
6.3248597,6.9060542,0.2123904999999735,-0.005631499999957601,0.36221000000001236,0.21463849782166516,0.009882553259914191,0.2804536513778818,0.005279560000000147,-0.003795600000001226,0.002183480000000588,0.35330100506121187,1.0,0.0,0.0,0.0,856.79,0.0,0.0
6.4356925,7.016887,0.29739049999997347,-0.005631499999957601,0.37221000000001225,0.23442096171063714,0.006173806760660893,0.3023886693281427,0.004879560000000148,-0.004195600000001225,0.002183480000000588,0.3826620055836519,1.0,0.0,0.0,0.0,1125.61,0.0,0.0
6.5457295,7.126924,0.11239049999997341,0.014368500000042417,0.3222100000000123,0.20524869833815548,0.008132807374808718,0.3071271016068292,0.0036795600000001476,-0.003795600000001226,0.0017834800000005903,0.3694864371891267,1.0,0.0,0.0,0.0,902.25,0.0,0.0
6.6567401,7.2379346,0.2223904999999733,0.07436850000004247,0.2722100000000123,0.20934656985111472,0.023966928157728037,0.29877991624017125,0.004079560000000148,-0.003395600000001227,0.002583480000000589,0.3656088597151731,1.0,0.0,0.0,0.0,499.02,0.0,0.0
6.767713700000001,7.3489082,0.23239049999997352,0.059368500000042346,0.2922100000000123,0.21485538781357955,0.03242992963380602,0.2972093303044441,0.004879560000000148,-0.003395600000001227,0.002183480000000588,0.36816833653723324,1.0,0.0,0.0,0.0,243.89,0.0,0.0
6.878229200000001,7.4594237,0.23739049999997341,0.009368500000042301,0.3122100000000123,0.22024256916661425,0.02691692829306521,0.3007953487541676,0.004479560000000149,-0.003795600000001226,0.002583480000000589,0.3737768747983029,1.0,0.0,0.0,0.0,179.37,0.0,0.0
6.9890017,7.5701962,0.3473904999999733,0.024368500000042426,0.2922100000000123,0.2506382004994809,0.026307708100764257,0.2987429591172697,0.004479560000000149,-0.003395600000001227,0.002183480000000588,0.39084390576965083,1.0,0.0,0.0,0.0,183.28,0.0,0.0
7.0998847000000005,7.6810792,0.30239049999997336,0.06936850000004235,0.3222100000000123,0.2630099615335374,0.03660170145868329,0.30435292475705666,0.004479560000000149,-0.003395600000001227,0.0013834800000005892,0.40391165769722215,1.0,0.0,0.0,0.0,177.91,0.0,0.0
7.2106987,7.7918932,0.2073904999999736,0.01936850000004231,0.38721000000001227,0.24971372748060217,0.032481980164056914,0.32416050712113953,0.0056795600000001485,-0.004195600000001225,0.00298348000000059,0.41047784240403157,1.0,0.0,0.0,0.0,189.64,0.0,0.0
7.3223688000000005,7.9035633,0.27239049999997356,0.1043685000000425,0.4272100000000123,0.25513477375953425,0.04966697201108229,0.3487952327832522,0.005279560000000147,-0.004195600000001225,0.00298348000000059,0.43499273017189777,1.0,0.0,0.0,0.0,197.46,0.0,0.0
7.432371500000001,8.013566,0.27739049999997345,0.10936850000004239,0.49721000000001236,0.2604551658840132,0.06393905353743888,0.3842748549769175,0.005279560000000147,-0.004195600000001225,0.002183480000000588,0.4686067222847569,1.0,0.0,0.0,0.0,273.22,0.0,0.0
7.5424043,8.1235988,0.3873904999999733,0.09936850000004238,0.5972100000000123,0.2907999744358697,0.0724087186428524,0.4351785395552778,0.006879560000000148,-0.0061956000000012255,0.0017834800000005903,0.5283824457311831,1.0,0.0,0.0,0.0,522.97,0.0,0.0
7.6523604,8.2335549,0.2223904999999733,0.12436850000004229,0.5772100000000123,0.27444619540855797,0.0848300797135206,0.4691321861545673,0.008079560000000149,-0.008595600000001227,0.0009834800000005882,0.5500925964640846,1.0,0.0,0.0,0.0,582.6,0.0,0.0
7.7631887,8.3443832,0.23739049999997341,-0.03563149999995763,0.5072100000000123,0.2655877637452184,0.05603286891545889,0.47823496261362397,0.00847956000000015,-0.008595600000001227,0.0013834800000005892,0.5498956465695444,1.0,0.0,0.0,0.0,472.14,0.0,0.0
7.874886900000001,8.4560814,0.1873904999999736,-0.06563149999995765,0.5272100000000123,0.24689414298032744,0.026948122670192885,0.4899427990774436,0.008879560000000147,-0.009795600000001228,0.002183480000000588,0.5492967008104804,1.0,0.0,0.0,0.0,499.02,0.0,0.0
7.985767200000001,8.5669617,0.06739049999997349,0.014368500000042417,0.5772100000000123,0.20398250046143981,0.023940873000596642,0.5108046538422689,0.010079560000000147,-0.011395600000001225,0.0017834800000005903,0.5505482905989739,1.0,0.0,0.0,0.0,552.79,0.0,0.0
8.097632899999999,8.6788274,0.3473904999999733,0.004368500000042408,0.5772100000000123,0.23826521867468448,0.01926195585161135,0.5266793315276457,0.00847956000000015,-0.008595600000001227,0.002183480000000588,0.5783878072986431,1.0,0.0,0.0,0.0,573.8,0.0,0.0
8.208221799999999,8.7894163,0.2173904999999734,0.004368500000042408,0.5872100000000123,0.23327496638465384,0.015701567645766922,0.5411496250759487,0.008079560000000149,-0.008595600000001227,0.002183480000000588,0.5894969600329893,1.0,0.0,0.49,0.0,667.16,0.0,0.0
8.3190502,8.9002447,0.2123904999999735,0.07436850000004247,0.5772100000000123,0.2282823838341414,0.029726321612136092,0.5497701181876558,0.008879560000000147,-0.008995600000001226,0.0013834800000005892,0.5960232242267539,1.0,0.0,0.0,0.0,695.99,0.0,0.0
