time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0313645,2.5985055,0.5323904999999736,-0.0706314999999575,0.0522100000000123,0.1272717948066997,-0.0168849702894481,0.0124811776447169,7.956000000014767e-05,0.0006043999999987,0.0017834800000005,0.128992215929463,,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.005926265570176409,0.0
2.150512,2.717653,0.5123904999999735,-0.0556314999999576,0.0222100000000122,0.2193372032307469,-0.0261476081065916,0.0148069229059754,0.0004795600000001,0.0006043999999987,0.0037834800000005,0.2213859776424997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1599342,2.7270752,0.5323904999999736,-0.1456314999999575,0.0322100000000122,0.2941748551985711,-0.0547110955688192,0.0189672541983586,7.956000000014767e-05,0.0002043999999987,0.0017834800000005,0.2998197894423681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2050834,2.7722244,0.5373904999999735,-0.1206314999999575,0.0422100000000122,0.3523173119834776,-0.0704698444314209,0.0245236004787909,7.956000000014767e-05,0.0010043999999987,0.0013834800000005,0.3601317734911697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3155851000000003,2.8827261,0.5773904999999735,-0.1206314999999575,0.0322100000000122,0.4061226834199075,-0.0824613505433509,0.0263610898078966,0.0004795600000001,0.0006043999999987,0.0029834800000005,0.4152474146547812,1.0,0.49,0.98,0.0,0.0,0.49,0.0,0.06888849700996072,0.01848689997937752,0.0,0.0,0.005926265570176409,0.0
2.426345,2.993486,0.5373904999999735,-0.0956314999999576,0.0222100000000122,0.4375032032009751,-0.0856097699069851,0.0253687418034651,7.956000000014767e-05,0.0006043999999987,0.0029834800000005,0.4465217335979645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5372031,3.1043441,0.5123904999999735,-0.0106314999999574,0.0222100000000122,0.4554055524574533,-0.0676856728718783,0.0246136217578287,7.956000000014767e-05,0.0006043999999987,0.0021834800000005,0.4610655028271304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6488635,3.2160045,0.4873904999999734,-0.0456314999999576,0.0422100000000122,0.4630517852143016,-0.0624134635360867,0.0288201630860086,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.4681271173741447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.759695,3.326836,0.5123904999999735,-0.1056314999999576,0.0222100000000122,0.4748465613874839,-0.0727450473430452,0.0272399558510564,0.0004795600000001,0.0006043999999987,0.0017834800000005,0.4811580966472734,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
2.8705002,3.4376412,0.5323904999999736,-0.1206314999999575,0.0122100000000123,0.4886028555878096,-0.0841926497637713,0.0236469363343146,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.4963671326355182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9813471,3.5484881,0.4723904999999735,-0.0806314999999575,0.0022100000000123,0.4847271748727922,-0.0833413311883721,0.0185222818515172,7.956000000014767e-05,0.0006043999999987,0.0021834800000005,0.4921882632381592,1.0,0.49,0.49,0.0,0.0,0.0,0.0,0.06888849700996072,0.011651945950198108,0.0,0.0,0.0,0.0
3.0931798,3.6603208,0.5123904999999735,-0.1556314999999575,0.0322100000000122,0.491340292573536,-0.1006228182388177,0.0217944297496621,7.956000000014767e-05,0.0002043999999987,0.0021834800000005,0.5020111869517282,1.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.00754893254491928,0.0,0.0,0.0
3.2040165000000003,3.7711575,0.6173904999999735,-0.0956314999999576,0.0122100000000123,0.5214735051964515,-0.0994296075584784,0.0195032025838191,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.5312261650108474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3147358,3.8818768,0.4723904999999735,-0.1306314999999576,0.0122100000000123,0.5097398582477125,-0.1068886453369377,0.0177597098229039,0.0004795600000001,0.0010043999999987,0.0013834800000005,0.5211288831770481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4255277,3.9926687,0.5373904999999735,-0.1156314999999577,0.0222100000000122,0.5163499438960618,-0.108978687899111,0.0188235838369054,7.956000000014767e-05,0.0006043999999987,0.0033834800000005,0.5280605517231363,1.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.00754893254491928,0.0,0.0,0.0
3.535562,4.102703,0.6223904999999734,-0.1456314999999575,0.0422100000000122,0.5416997048283964,-0.1177408073974636,0.0244142755550618,7.956000000014767e-05,0.0002043999999987,0.0033834800000005,0.5548851455829908,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
3.6455637,4.2127047,0.5123904999999735,-0.1056314999999576,0.0522100000000123,0.5346931276958766,-0.1148459899911674,0.0310590442691194,0.0004795600000001,0.0006043999999987,0.0025834800000005,0.5477691178344772,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.010559978205206303
3.7555247,4.3226657,0.4673904999999734,-0.1056314999999576,0.0322100000000122,0.5186039483771901,-0.1126431995968804,0.0313341885506455,0.0004795600000001,0.0006043999999987,0.0033834800000005,0.5316205197882803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8663642,4.4335052,0.5323904999999736,-0.1456314999999575,0.0122100000000123,0.5218997231312982,-0.1205292911028753,0.0267624131319238,7.956000000014767e-05,0.0002043999999987,0.0017834800000005,0.5363048179672929,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
3.9763789,4.5435199,0.4523904999999733,-0.0706314999999575,0.0422100000000122,0.5052830412341878,-0.1086008636975057,0.0304552703600939,7.956000000014767e-05,0.0010043999999987,0.0017834800000005,0.5177186715267478,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
4.0880983,4.6552393,0.4923904999999735,-0.1406314999999576,0.0222100000000122,0.5022009861214501,-0.1162580186824535,0.0284841789198933,7.956000000014767e-05,0.0006043999999987,0.0017834800000005,0.5162684435621329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.198109499999999,4.7652505,0.5773904999999735,-0.1656314999999575,0.0072100000000123,0.5201755825538872,-0.1280611060462102,0.0233984327727095,7.956000000014767e-05,0.0010043999999987,0.0037834800000005,0.5362180248959126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.308915799999999,4.8760568,0.4923904999999735,-0.1406314999999576,0.0072100000000123,0.5135333578607548,-0.1310661495244857,0.0195284709794602,7.956000000014767e-05,0.0006043999999987,0.0033834800000005,0.5303547929129259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4193367,4.9864777,0.5773904999999735,-0.2156314999999575,0.0372100000000122,0.5287988689682694,-0.1512821074228167,0.0237553682163052,7.956000000014767e-05,0.0006043999999987,0.0025834800000005,0.5505259642991436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5302669,5.0974079,0.6223904999999734,-0.1656314999999575,-0.0027899999999876,0.5511726244359045,-0.1547124333728078,0.0174095061907948,7.956000000014767e-05,0.0006043999999987,0.0021834800000005,0.5727392861272095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.641418799999999,5.2085598,0.4673904999999734,-0.0556314999999576,0.0322100000000122,0.5311439023800456,-0.1310264205279387,0.0209476711488935,7.956000000014767e-05,0.0002043999999987,0.0029834800000005,0.5474674171477513,1.0,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0035482837879861114,0.0,0.010559978205206303
4.7605701,5.3277111,0.5323904999999736,-0.0456314999999576,0.0222100000000122,0.5314419105460253,-0.1106121479160641,0.0212494399793256,7.956000000014767e-05,0.0006043999999987,0.0021834800000005,0.5432468041791408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8713661,5.4385071,0.5323904999999736,-0.1206314999999575,0.0422100000000122,0.5316686777072325,-0.1130073464076176,0.0262602132631962,0.0004795600000001,0.0006043999999987,0.0029834800000005,0.5441799720659305,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.06888849700996072,0.0,0.0,0.0,0.0,0.0
4.9822662,5.5494072,0.4923904999999735,-0.1206314999999575,0.0422100000000122,0.5222789455960479,-0.1148299553977839,0.030073124997682,7.956000000014767e-05,0.0002043999999987,0.0029834800000005,0.535598364930946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0922217,5.6593627,0.4923904999999735,-0.1656314999999575,0.0072100000000123,0.5151338967738113,-0.126974431605514,0.0246075298126749,7.956000000014767e-05,0.0006043999999987,0.0029834800000005,0.5311223667013062,1.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.011651945950198108,0.0,0.0035482837879861114,0.0,0.0
5.2024095,5.7695505,0.4923904999999735,-0.0706314999999575,-0.0077899999999876,0.5096969234855814,-0.1135052468058028,0.0168626662838153,7.956000000014767e-05,0.0006043999999987,0.0017834800000005,0.5224545380961985,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
5.3138741,5.8810151,0.5123904999999735,-0.1056314999999576,0.0922100000000122,0.5103408424086949,-0.1116229707549839,0.0348749906884773,7.956000000014767e-05,0.0002043999999987,0.0025834800000005,0.5235682648959025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4239025,5.9910435,0.5573904999999735,-0.1556314999999575,0.0922100000000122,0.5215884029242995,-0.1221435275714771,0.0485813388301858,7.956000000014767e-05,0.0002043999999987,0.0029834800000005,0.5378974343453025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5339214,6.1010624,0.5323904999999736,-0.0706314999999575,0.0122100000000123,0.5241707222603833,-0.1098292052776724,0.0398865075504409,7.956000000014767e-05,0.0002043999999987,0.0025834800000005,0.5370366224862774,1.0,0.49,0.49,0.0,0.0,0.0,0.0,0.06888849700996072,0.011651945950198108,0.0,0.0,0.0,0.0
5.6447806,6.2119216,0.5423904999999736,-0.0156314999999576,0.1722100000000123,0.5285262917416136,-0.087310563383484,0.0715193942739053,-0.0007204399999998,0.0002043999999987,0.0013834800000005,0.5404425957470311,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.06888849700996072,0.0,0.0,0.0,0.0,0.0
