time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0295674000000004,2.5999517,0.3573904999999735,0.0543685000000424,0.2022100000000123,0.0854367806748293,0.0129971826618878,0.0483397611863202,0.0008795600000001,-0.0001956000000012,0.0037834800000005,0.0990207188459861,,0.49,0.0,0.0,0.49,0.0,0.0,0.06888849700996072,0.0,0.0,0.0035482837879861114,0.0,0.0
2.1544507,2.724835,0.2723904999999735,0.0543685000000424,0.2122100000000123,0.1301294177603902,0.0228872949218638,0.0875141255095418,0.0008795600000001,-0.0001956000000012,0.0037834800000005,0.1584809635230628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1634895,2.7338738,0.3823904999999734,0.0143685000000424,0.2322100000000123,0.1904342517056124,0.0208508154593443,0.1221047195331543,0.0004795600000001,-0.0001956000000012,0.0029834800000005,0.2271772947727534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2449727,2.815357,0.2923904999999736,-0.0056314999999576,0.2122100000000123,0.2148076293526243,0.0145200266508612,0.1436450377142238,0.0004795600000001,-0.0001956000000012,0.0029834800000005,0.2588185574141795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3557734000000004,2.9261577,0.3573904999999735,0.0043685000000424,0.2122100000000123,0.2488930945440215,0.0120932308743065,0.1600359872352359,0.0004795600000001,-0.0001956000000012,0.0033834800000005,0.2961512045476687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4658027,3.036187,0.2923904999999736,-0.0306314999999575,0.2022100000000123,0.2592914635265898,0.0018795753319911,0.170117989635305,0.0008795600000001,-0.0001956000000012,0.0025834800000005,0.310122115075251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5764014,3.1467857,0.2723904999999735,0.0293685000000423,0.2122100000000123,0.262422882817892,0.0084510013431788,0.1801803887692843,0.0004795600000001,-0.0001956000000012,0.0037834800000005,0.3184370602602749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6882863,3.2586706,0.3773904999999735,-0.0356314999999576,0.2022100000000123,0.2899067221865769,-0.0020872390377258,0.185446726467325,0.0008795600000001,-0.0001956000000012,0.0017834800000005,0.3441522228508957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7983047,3.368689,0.2723904999999735,0.0043685000000424,0.2022100000000123,0.2857193427424995,-0.0005439479870018,0.1894541080966757,0.0008795600000001,-0.0001956000000012,0.0033834800000005,0.3428245874661346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9087901,3.4791744,0.2923904999999736,-0.0556314999999576,0.2122100000000123,0.2873141310747416,-0.0137130252267284,0.1948940684358723,0.0004795600000001,-0.0001956000000012,0.0029834800000005,0.3474494997659216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
