filename,tester,material_trial,segment_index,rising_time,rising_slope,intercept,rising_slope_simple,peak_force,r_squared,n_points
DaichiFoam2.csv,Daichi,Foam2,3,3.4625202000024764,23.62342429156443,32.52133423290662,27.20817924827351,96.69016705722814,0.7358974863425001,381
DaichiFoam2.csv,Daichi,Foam2,4,2.173138900019694,36.75291194113229,28.06973728052146,36.40288256445183,90.12149927663988,0.8048948606690518,239
DaichiPillow1.csv,Daichi,Pillow1,0,3.337919699959457,19.94008828520142,9.609886180085496,18.550863998543658,63.58456943596373,0.8127065269013565,367
DaichiPillow1.csv,Daichi,Pillow1,1,3.68340390000958,14.82329193399295,20.9585698952984,16.66250427867768,65.39529394546011,0.7332252584554351,405
DaichiPillow1.csv,Daichi,Pillow1,2,3.0597898000269197,23.575051136254707,13.804908488321715,21.948998522697828,70.13011241257504,0.8229716072861828,336
DaichiPillow1.csv,Daichi,Pillow1,3,2.6223633000045083,29.038952842214126,11.953320194943174,26.396541212706385,70.84996091834306,0.793170777676665,289
DaichiPillow1.csv,Daichi,Pillow1,4,2.1261113999644294,31.341509831886764,10.320807757317922,27.38148060530865,62.0710687413244,0.8359407291569614,233
DaichiPillow2.csv,Daichi,Pillow2,0,2.6838146999944,23.490652843374306,12.026371379262855,21.889206353241,61.63660772192607,0.836901322216167,296
DaichiPillow2.csv,Daichi,Pillow2,1,2.4756737000425346,26.83314391899459,11.615951231074177,24.992259210842267,66.94084445649123,0.8938546103849133,272
DaichiPillow2.csv,Daichi,Pillow2,2,2.512522299948614,29.17742219114933,12.558095266008607,26.88407282135241,70.08257946615326,0.8239175868917978,274
DaichiPillow2.csv,Daichi,Pillow2,3,2.3348094999673776,33.71210566426919,7.666011079273311,29.177343569174568,71.84425046034322,0.9015272946730979,256
DaichiPillow2.csv,Daichi,Pillow2,4,2.031304999953136,40.844640087951404,3.851037763555297,34.814373755165335,72.83639307228837,0.9207109270491209,224
DaichiWood1.csv,Daichi,Wood1,0,3.4066058000316843,43.10796538562504,1.4388647438538982,38.14837790611425,132.76888490384417,0.9745883825275358,374
DaichiWood1.csv,Daichi,Wood1,1,2.404701200022828,58.22861248296451,0.5161164783448129,47.31969986289271,116.14008779055013,0.919735301894396,264
DaichiWood1.csv,Daichi,Wood1,2,2.6559031000360847,39.74699826317314,18.45730504565686,37.007656165992515,101.3007894346626,0.7807133784323202,292
DaichiWood1.csv,Daichi,Wood1,3,2.8366107000038063,39.470379379963,22.48558410586766,35.761212801943344,109.17962851446195,0.7922103991220876,311
DaichiWood1.csv,Daichi,Wood1,4,2.1787833999842405,53.12879571566843,-1.2064426316201704,43.554902103422485,99.35390937004246,0.9702611518634691,239
DaichiWood2.csv,Daichi,Wood2,0,2.0328085999935865,48.92207050542485,18.05639524761895,43.21707643831469,98.94954851683272,0.8902562594833061,224
DaichiWood2.csv,Daichi,Wood2,1,2.035423900000753,40.076871652029304,14.836964173618867,35.9843246116675,82.77737808129069,0.9038254148417448,224
