time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,CalF1,CalF2
2.026639,2.6085157,0.1046400000000791,-0.1209025000000363,-0.0328970000001138,0.0250149478786413,-0.0289026159775999,-0.007864265485148,0.0001234400000002,0.0004311199999984,0.00067544,0.0390250624514637,,0.0,0.49,0.0,0.0026926604633974944
2.1513467,2.7332234,0.064640000000079,-0.1209025000000363,-0.0528970000001138,0.034487602824221,-0.0508958528245088,-0.0186296659698929,0.0001234400000002,0.0004311199999984,0.00147544,0.0642405404510662,,0.0,0.0,0.0,0.0
2.1603751,2.7422518,0.1096400000000792,0.0540974999999637,-0.0028970000001138,0.0524533262407694,-0.025796433400713,-0.0148686585231632,-0.0002765599999997,0.0004311199999984,0.00267544,0.0603148772376803,,0.0,0.0,0.0,0.0
2.2144708,2.7963475,0.064640000000079,-0.0959025000000362,-0.0528970000001138,0.0553666386347192,-0.0425557950402132,-0.0239596082551622,-0.0002765599999997,3.11199999984222e-05,0.00107544,0.0738276587259345,,0.0,0.0,0.0,0.0
2.3277149,2.9095916,0.0846400000000791,-0.0109025000000362,-0.0328970000001138,0.0623646471284745,-0.0349888462097785,-0.0260961563120314,-0.0002765599999997,0.0004311199999984,0.00307544,0.0761221251990028,,0.0,0.0,0.0,0.0
2.4417122,3.0235889,0.0396400000000791,0.0140974999999636,-0.0128970000001138,0.0569321560784277,-0.0232544005676845,-0.0229408026501009,-0.0002765599999997,3.11199999984222e-05,0.00027544,0.0656377785100292,,0.0,0.0,0.0,0.0
2.5453198,3.1271965,0.0196400000000791,-0.0209025000000362,-0.0228970000001138,0.0480171967838812,-0.0226921617477741,-0.0229303313102082,0.0001234400000002,0.0004311199999984,0.00107544,0.057847951439658,,0.0,0.0,0.0,0.0
2.6602819,3.2421586,0.0846400000000791,-0.0109025000000362,-0.0728970000001139,0.0567721424415861,-0.0198737579430507,-0.0348752244002921,0.0001234400000002,0.0008311199999984,0.00147544,0.0695293009396574,,0.0,0.0,0.0,0.0
2.7708204,3.3526971,0.044640000000079,-0.0109025000000362,-0.0028970000001138,0.05387186615307,-0.0177291139268983,-0.0272305988591859,0.0001234400000002,0.0004311199999984,0.00147544,0.0629126772413727,,0.0,0.0,0.0,0.0
2.8745619,3.4564386,0.0846400000000791,-0.0859025000000361,-0.0428970000001138,0.061227210806218,-0.0340264543256822,-0.0309757652199075,-0.0002765599999997,3.11199999984222e-05,0.00147544,0.0765902667970652,,0.0,0.0,0.0,0.0
2.9845574,3.5664341,0.064640000000079,-0.0709025000000362,-0.0428970000001138,0.062043062715671,-0.0428419394223342,-0.0338256225084748,0.0001234400000002,0.0004311199999984,0.00067544,0.0826374379001036,,0.0,0.49,0.0,0.0026926604633974944
3.0968694,3.6787461,0.149640000000079,-0.0709025000000362,-0.0328970000001138,0.0829837433396811,-0.0495500191269992,-0.0336036285898436,0.0001234400000002,0.0004311199999984,0.00067544,0.10232648683775,,0.0,0.0,0.0,0.0
3.2076867,3.7895634,0.1746400000000791,0.0390974999999638,-0.0728970000001139,0.1048948335834645,-0.028358189324532,-0.0429969928654864,-0.0002765599999997,0.0004311199999984,0.00067544,0.1168582663303859,,0.0,0.0,0.0,0.0
3.3192725,3.9011492,0.149640000000079,-0.0709025000000362,-0.0428970000001138,0.1155914888370186,-0.0385287141150486,-0.0429730888487095,-0.0002765599999997,3.11199999984222e-05,-0.0001245599999999,0.1291996148141194,,0.0,0.0,0.0,0.0
3.4317719,4.0136486,0.0396400000000791,-0.0109025000000362,-0.0428970000001138,0.0974347367865617,-0.0319244680698393,-0.0429548992598165,0.0001234400000002,3.11199999984222e-05,0.00227544,0.1111657454642829,,0.0,0.0,0.0,0.0
3.5427002,4.1245769,0.1246400000000791,0.0140974999999636,-0.0528970000001138,0.1039383514779831,-0.0209225841579725,-0.0453316302596498,0.0005234400000002,0.0004311199999984,0.00107544,0.1153078147299904,,0.0,0.0,0.0,0.0
3.644548,4.2264247,0.0846400000000791,-0.0809025000000362,-0.0328970000001138,0.0993249411534122,-0.035261216311579,-0.0423590420731796,-0.0002765599999997,0.0004311199999984,0.00227544,0.1135917503882133,,0.0,0.0,0.0,0.0
3.7561752,4.3380519,0.0846400000000791,-0.0859025000000361,-0.0228970000001138,0.09581439989241,-0.0473673809902228,-0.0377065003293981,0.0001234400000002,0.0004311199999984,0.00147544,0.1133395260961792,,0.0,0.0,0.0,0.0
3.8694265,4.4513032,0.1096400000000792,-0.0009025000000362,-0.0528970000001138,0.099119509468901,-0.0362596155453077,-0.0413378990059385,-0.0002765599999997,3.11199999984222e-05,0.00067544,0.1133501599958035,,0.0,0.0,0.0,0.0
3.9802606,4.5621373,-0.0003599999999208,-0.0359025000000363,-0.0228970000001138,0.0753382141291313,-0.0361742444945469,-0.0369294688887209,0.0001234400000002,0.0004311199999984,0.00147544,0.0913685292938499,,0.0,0.0,0.0,0.0
4.0844869,4.6663636,0.0596400000000791,-0.0009025000000362,-0.0228970000001138,0.071585442643794,-0.0277422791837836,-0.0335749058358072,0.0001234400000002,3.11199999984222e-05,0.00147544,0.0837936987768307,,0.0,0.0,0.0,0.0
4.194540699999999,4.7764174,0.1046400000000791,-0.0509025000000362,0.0471029999998859,0.0794873733530678,-0.0332788972703274,-0.0142882696600018,-0.0002765599999997,-0.0007688800000015,0.00107544,0.0873491967677776,,0.0,0.0,0.0,0.0
4.3086567,4.8905334,0.1946400000000792,0.0290974999999638,0.557102999999886,0.1070154405707805,-0.0183673689200543,0.122306940860277,-0.0022765599999997,-0.0079688800000015,-0.0009245599999999,0.1635501529935173,,0.49,44.48,0.0006216011309879753,0.0634377125140269
4.4246167,5.0064934,-0.0253599999999207,-0.1059025000000362,1.2971029999998862,0.0753701352737069,-0.0392932743244324,0.4031504250669699,-0.0014765599999997,-0.0223688800000015,0.00427544,0.4120132084411742,1.0,0.0,667.64,0.0,0.48008414219490214
4.531158700000001,5.1130354,-0.1053599999999208,-0.1959025000000362,1.637102999999886,0.0321652909124094,-0.076731841006262,0.6981357016976926,0.0001234400000002,-0.0291688800000015,0.00427544,0.7030759840505291,1.0,0.0,1727.27,0.0,1.2599792792914346
4.637627,5.2195037,-0.1353599999999208,-0.2109025000000361,1.8121029999998863,-0.0078828400176651,-0.10880630623533,0.9644376312229144,0.0001234400000002,-0.0311688800000015,0.00467544,0.9705879125366164,1.0,0.0,2014.17,0.0,1.565724570222121
4.7510967,5.3329734,-0.0303599999999208,-0.1509025000000363,2.227102999999886,-0.0132561674776764,-0.1188697054412983,1.266286908632103,-0.0022765599999997,-0.0351688800000015,0.00307544,1.2719230589233552,1.0,0.0,2369.01,0.0,2.0687668300945927
4.855532500000001,5.4374092,-0.0003599999999208,-0.1559025000000362,2.347102999999886,-0.0101732454852257,-0.1277226624910552,1.524663802668241,-0.0014765599999997,-0.0375688800000015,0.00427544,1.530038001032748,1.0,0.0,2541.06,0.0,2.3933727545174706
4.9696015,5.5514782,-0.0303599999999208,-0.0309025000000362,2.177102999999886,-0.0149990349732193,-0.1045771032564165,1.68063410575713,-0.0018765599999997,-0.0351688800000015,0.00147544,1.6839514063682774,1.0,0.0,2546.92,0.0,2.405738006484552
5.084590499999999,5.6664672,0.1346400000000791,-0.0859025000000361,2.142102999999886,0.0207732572712801,-0.1001128044499151,1.7909515783974976,-0.0018765599999997,-0.0327688800000015,0.00227544,1.7938677927865736,1.0,0.0,2464.32,0.0,2.2399549349685817
5.188582200000001,5.7704589,-0.0703599999999209,-0.1959025000000362,2.307102999999886,-0.0010128061905717,-0.1230120231186401,1.9143413042084745,-0.0002765599999997,-0.0379688800000015,0.00347544,1.91828976242035,1.0,0.0,2507.33,0.0,2.3240499895781017
5.3045382,5.8864149,0.0946400000000791,-0.1809025000000363,2.1471029999998863,0.0218536880879364,-0.1368511597954054,1.9699846689672849,-0.0010765599999997,-0.0351688800000015,0.00147544,1.9748532653304995,1.0,0.0,2419.84,0.0,2.1576226040516406
5.4096861,5.9915628,0.0696400000000792,-0.1209025000000363,1.782102999999886,0.0332773511402476,-0.1330385174644131,1.925070198816596,0.0001234400000002,-0.0287688800000015,0.00347544,1.9299486779704296,1.0,0.0,2232.65,0.0,1.8539968707885293
5.516137799999999,6.0980145,0.054640000000079,-0.1609025000000363,1.4871029999998862,0.0383842466656489,-0.1396996037681159,1.8203709762349232,0.0013234400000002,-0.0263688800000015,0.00227544,1.826127000184693,1.0,0.0,2027.86,0.0,1.5821464924791055
5.6322869,6.2141636,-0.0253599999999207,-0.1559025000000362,1.327102999999886,0.023145724036623,-0.1435730231557708,1.7024517033401123,0.0009234400000002,-0.0247688800000015,0.00267544,1.7086517315488596,1.0,0.0,1755.13,0.0,1.2868798388466878
5.738488200000001,6.3203649,0.0596400000000791,-0.0859025000000361,1.242102999999886,0.0318699443261291,-0.129786468005985,1.5924020204268174,0.0001234400000002,-0.0215688800000015,0.00187544,1.5980001299399913,1.0,0.0,1664.22,0.0,1.2009519548952834
5.853585799999999,6.4354625,0.074640000000079,-0.1759025000000362,1.2321029999998865,0.0420944350892181,-0.1408108385784245,1.5062699369339043,0.0013234400000002,-0.0215688800000015,0.00387544,1.5134228611453937,1.0,0.0,1588.95,0.0,1.1335882537806787
5.959536,6.5414127,0.0596400000000791,-0.1859025000000362,1.2321029999998865,0.0462888291234897,-0.1515903259658682,1.4407283501846115,0.0005234400000002,-0.0207688800000015,0.00307544,1.4494207331391855,1.0,0.0,1642.23,0.0,1.180936676603159
6.074525700000001,6.6564024,0.189640000000079,-0.1109025000000363,1.3121029999998863,0.0805579620345885,-0.1418636072557215,1.4099795310834984,-0.0006765599999997,-0.0219688800000015,0.00187544,1.4193861864852757,1.0,0.0,1679.86,0.0,1.2153632723281313
