time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.027597,2.5805185,0.4873904999999734,0.0243685000000424,0.1022100000000122,0.1165142197442187,0.0058254659535671,0.0244340388252513,0.0008795600000001,0.0002043999999987,0.0029834800000005,0.1191911142220516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1557329,2.7086544,0.4223904999999734,0.0393685000000423,0.1122100000000123,0.1896361540705242,0.0138441705441963,0.0454175164034492,0.0008795600000001,0.0006043999999987,0.0041834800000005,0.1954898534067023,,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.1651494,2.7180709,0.4223904999999734,-0.0806314999999575,0.1422100000000123,0.24527776179174,-0.0087409209548471,0.0685564587984267,0.0004795600000001,0.0002043999999987,0.0045834800000005,0.2548285152248171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1742175,2.727139,0.3823904999999734,0.0193685000000423,0.1222100000000123,0.2780555523094594,-0.0020211608240671,0.0813827253949594,0.0008795600000001,0.0006043999999987,0.0045834800000005,0.289727670846101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2102812,2.7632027,0.4673904999999734,-0.0056314999999576,0.1422100000000123,0.3233174392368286,-0.0028842384837484,0.0959239247818483,0.0008795600000001,0.0006043999999987,0.0045834800000005,0.3372593730229675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3201282,2.8730497,0.3823904999999734,0.0393685000000423,0.0822100000000123,0.3374392811330514,0.007216583868135,0.0926455119986967,0.0008795600000001,0.0006043999999987,0.0033834800000005,0.3500007691817505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4300826,2.9830041,0.3823904999999734,-0.0306314999999575,0.1322100000000123,0.3481851947132942,-0.0018312739803556,0.1021036886538696,0.0008795600000001,0.0006043999999987,0.0049834800000005,0.3628518246042757,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.06888849700996072,0.0,0.0,0.0,0.0,0.0
2.5401282,3.0930497,0.4223904999999734,0.0643685000000424,0.0922100000000122,0.3659245089723112,0.0139942601910534,0.0997385309130099,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.3795317643275822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6505767,3.2034982,0.4473904999999734,0.0543685000000424,0.1122100000000123,0.3853995426060774,0.0236460138651824,0.1027199256872952,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.399553906933582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7615869,3.3145084,0.3823904999999734,0.0393685000000423,0.1022100000000122,0.3846802092349358,0.0274045877488395,0.1025980242682456,0.0008795600000001,0.0006043999999987,0.0041834800000005,0.3990692037610336,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
2.8722851,3.4252066,0.4223904999999734,-0.0356314999999576,0.1222100000000123,0.3936951266467774,0.0123353556243324,0.1072864087362019,0.0008795600000001,0.0002043999999987,0.0033834800000005,0.4082381501566363,1.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.009007791371926048,0.0,0.0
2.9830611,3.5359826,0.4273904999999733,0.0143685000000424,0.1022100000000122,0.401750249049118,0.0128213934739893,0.1060728565578154,0.0008795600000001,0.0006043999999987,0.0013834800000005,0.4157151688836698,1.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.010436856513207747,0.0,0.0
3.1025658,3.6554873,0.4223904999999734,0.0143685000000424,0.1222100000000123,0.4066844501360574,0.0131912404647375,0.1099305572661144,0.0004795600000001,-0.0001956000000012,0.0029834800000005,0.4214866287657348,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
3.2055672,3.7584887,0.4673904999999734,0.0143685000000424,0.0922100000000122,0.4211966698728971,0.0134726728607167,0.1056943300452458,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.4344645428912969,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
3.3164229,3.8693444,0.4223904999999734,-0.0306314999999575,0.1022100000000122,0.4214820635885388,0.002929251746998,0.104861375778489,0.0004795600000001,0.0002043999999987,0.0049834800000005,0.4343404408673084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4272219,3.9801434,0.4423904999999735,0.0293685000000423,0.2022100000000123,0.426480376347097,0.0092497450287245,0.1281332676072065,0.0004795600000001,-0.0005956000000012,0.0037834800000005,0.4454090293875483,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
3.5467581,4.0996796,0.5523904999999734,0.0143685000000424,0.1922100000000123,0.456580100932032,0.0104734203805112,0.1434512733510757,7.956000000014767e-05,-0.0005956000000012,0.0025834800000005,0.4786996437512948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6567591,4.2096806,0.5123904999999735,0.0393685000000423,0.2522100000000122,0.4699219799818186,0.0173809978903661,0.1694508325872042,-0.0007204399999998,-0.0017956000000012,0.0021834800000005,0.4998423261611549,1.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.011803304272851946,0.0,0.0
3.7667749,4.3196964,0.4373904999999736,0.0493685000000423,0.2322100000000123,0.4621450946974121,0.0250278413349463,0.1844538649050285,7.956000000014767e-05,-0.0017956000000012,0.0033834800000005,0.4982245574770173,1.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.010436856513207747,0.0,0.0
3.8767667,4.4296882,0.3873904999999733,-0.0756314999999576,0.3122100000000123,0.4442744688369001,0.0009644986649436,0.2149948918600673,-0.0003204399999998,-0.0037956000000012,0.0053834800000005,0.4935620907686351,1.0,0.0,0.0,0.0,108.99,0.0,0.0,0.0,0.0,0.0,0.13658549925746968,0.0,0.0
3.9884277,4.5413492,0.4323904999999732,0.0493685000000423,0.4772100000000123,0.4414335202412684,0.0125358248357603,0.2776793076007789,-0.0015204399999998,-0.0053956000000012,0.0037834800000005,0.5216574523253351,1.0,0.0,0.0,0.0,159.82,0.0,0.0,0.0,0.0,0.0,0.17829537699521375,0.0,0.0
4.0992358,4.6521573,0.4323904999999732,0.0493685000000423,0.5272100000000123,0.4392717209293291,0.0213409418986879,0.3373314221313923,-0.0019204399999998,-0.0065956000000012,0.0037834800000005,0.554263086418828,1.0,0.0,0.0,0.0,414.96,0.0,0.0,0.0,0.0,0.0,0.35541504595293344,0.0,0.0
4.2101119,4.7630334,0.4723904999999735,0.0993685000000423,0.5872100000000123,0.4471890043033332,0.0399939933035194,0.3970667011964517,-0.0023204399999998,-0.0069956000000012,0.0037834800000005,0.5993659068292096,1.0,0.0,0.0,0.0,514.17,0.0,0.0,0.0,0.0,0.0,0.4187584610787343,0.0,0.0
