time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0287773,2.5841973,0.4473904999999734,-0.2156314999999575,0.2222100000000123,0.1069519307997912,-0.0515482677129979,0.0531209056585339,0.0004795600000001,0.0002043999999987,0.0033834800000005,0.1300683282893922,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.153528,2.708948,0.5973904999999735,-0.1806314999999576,0.2122100000000123,0.2241948135043852,-0.0824065468382121,0.0911523028585466,0.0004795600000001,0.0006043999999987,0.0025834800000005,0.2556616820731662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1628789,2.7182989,0.4473904999999734,-0.2406314999999574,0.2322100000000123,0.2775513546399021,-0.1202313648469901,0.1248731643061027,0.0008795600000001,0.0006043999999987,0.0045834800000005,0.3272363713269564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1719022,2.7273222,0.4873904999999734,-0.2406314999999574,0.2322100000000123,0.3277149181345203,-0.1490138868790101,0.1505328102382453,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.3902080637415498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.217021,2.772441,0.5123904999999735,-0.1806314999999576,0.2422100000000123,0.3718629500039639,-0.1565723056889007,0.1724489046911236,0.0004795600000001,0.0002043999999987,0.0033834800000005,0.4387887478315248,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.3273580000000003,2.882778,0.4873904999999734,-0.1156314999999577,0.2322100000000123,0.3994806453565549,-0.1467851103485173,0.1867352262156002,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.4647587539189632,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.4381872,2.9936072,0.4473904999999734,-0.2156314999999575,0.2222100000000123,0.4109338421912021,-0.1632433371142102,0.195215727144719,0.0004795600000001,0.0002043999999987,0.0017834800000005,0.4833468629202521,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.5481420000000004,3.103562,0.5123904999999735,-0.1556314999999575,0.2322100000000123,0.4351877891237867,-0.1614236724671001,0.2040594753030017,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.5070367672034756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6581912,3.2136112,0.5523904999999734,-0.2506314999999577,0.2222100000000123,0.463205943785494,-0.1827494480414462,0.2083984893441463,0.0004795600000001,0.0002043999999987,0.0033834800000005,0.5398027764643174,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.7681964,3.3236164,0.4673904999999734,-0.1506314999999576,0.2422100000000123,0.4642062921761704,-0.1750714205545756,0.2164813752076208,0.0004795600000001,0.0002043999999987,0.0045834800000005,0.5412962865222039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8781744,3.4335944,0.5073904999999734,-0.1556314999999575,0.2322100000000123,0.4745297890023557,-0.1704241671195762,0.2202414165817041,0.0008795600000001,0.0002043999999987,0.0037834800000005,0.5502083232439666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9890103000000003,3.5444303,0.5323904999999736,-0.2156314999999575,0.2422100000000123,0.4883618099295866,-0.1812313066048043,0.2254931651403447,0.0004795600000001,0.0002043999999987,0.0025834800000005,0.5676171345338309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0998577000000003,3.6552777,0.4673904999999734,-0.2256314999999578,0.2222100000000123,0.483348466802334,-0.1918454935656273,0.2247083007972414,0.0004795600000001,0.0002043999999987,0.0045834800000005,0.5665017689370349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2103268,3.7657468,0.5123904999999735,-0.1556314999999575,0.2122100000000123,0.4902911746265711,-0.183188276807963,0.2217204917088046,0.0004795600000001,0.0006043999999987,0.0029834800000005,0.5684218126709846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3211837,3.8766037,0.4473904999999734,-0.2406314999999574,0.2622100000000122,0.4800354584593111,-0.1969204942594903,0.2313998011462626,0.0004795600000001,-0.0001956000000012,0.0037834800000005,0.56811758501931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4319908000000003,3.9874108,0.4673904999999734,-0.1756314999999575,0.2622100000000122,0.4770125897973494,-0.1918312063983425,0.2387652017431332,0.0004795600000001,0.0002043999999987,0.0033834800000005,0.56687656869627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5514923000000005,4.1069123,0.5323904999999736,-0.2156314999999575,0.2222100000000123,0.4902510792597507,-0.1975208385078638,0.2348075611781079,7.956000000014767e-05,0.0002043999999987,0.0025834800000005,0.5783555940307061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6538211,4.2092411,0.4923904999999735,-0.2156314999999575,0.2322100000000123,0.4907625232420435,-0.2018503229619167,0.2341865954147134,0.0004795600000001,0.0006043999999987,0.0049834800000005,0.5800299721313219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7653014,4.3207214,0.5973904999999735,-0.2256314999999578,0.2322100000000123,0.5162527113250193,-0.2075353851188251,0.2337140760026733,0.0004795600000001,0.0002043999999987,0.0037834800000005,0.6034981916697316,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
3.8761243,4.4315443,0.4873904999999734,-0.2156314999999575,0.2322100000000123,0.5093529912183888,-0.2094708198643418,0.2333545157693777,0.0008795600000001,0.0006043999999987,0.0033834800000005,0.5981411405911823,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
3.9873596,4.5427796,0.5323904999999736,-0.2856314999999574,0.2422100000000123,0.5148602741066213,-0.2276775806058637,0.2354714832432815,0.0004795600000001,0.0002043999999987,0.0041834800000005,0.6102171760811684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0978319,4.6532519,0.4473904999999734,-0.2156314999999575,0.2122100000000123,0.4987311372310457,-0.2247978780208252,0.229910657642079,0.0004795600000001,0.0002043999999987,0.0041834800000005,0.5934018399902812,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.005653267166882679,0.0,0.0
4.2094609,4.7648809,0.4473904999999734,-0.1656314999999575,0.2222100000000123,0.486457787036182,-0.2106537279600561,0.2280697598061901,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.5770892366087432,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
4.3203288,4.8757488,0.4673904999999734,-0.1806314999999576,0.2222100000000123,0.4818996143355178,-0.2034766974973078,0.2266689418958997,0.0008795600000001,0.0002043999999987,0.0033834800000005,0.570095442835091,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
4.4316221,4.9870421,0.4923904999999735,-0.1406314999999576,0.2322100000000123,0.4844075363356798,-0.1884530990663259,0.2279935718621344,0.0004795600000001,0.0006043999999987,0.0025834800000005,0.5675793342053246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5431927000000005,5.0986127,0.5523904999999734,-0.2256314999999578,0.2422100000000123,0.5006593548820921,-0.1973408643718049,0.2313921117024363,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.5857862372402382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6532441,5.2086641,0.4923904999999735,-0.2156314999999575,0.2322100000000123,0.4986826253915331,-0.2017133729431458,0.2315876338080785,0.0004795600000001,0.0006043999999987,0.0025834800000005,0.5856666951639964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.772366900000001,5.3277869,0.5973904999999735,-0.2306314999999577,0.2522100000000122,0.5222794558439388,-0.2086264601093684,0.2365175594142051,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.6101158789653477,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
4.8753133,5.4307333,0.5323904999999736,-0.1906314999999576,0.2222100000000123,0.5246965739876854,-0.2043246349066276,0.2330972339840032,0.0004795600000001,0.0006043999999987,0.0029834800000005,0.6094172393977171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
