time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.040107,2.6186279,0.5123904999999735,-0.0806314999999575,0.1422100000000123,0.122490650334486,-0.019275542525555,0.0339963277696789,0.0008795600000001,0.0006043999999987,0.0021834800000005,0.1285739330534897,,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.011651945950198108,0.00754893254491928,0.0,0.0,0.0
2.1646802,2.7432011,0.4873904999999734,-0.0706314999999575,0.1622100000000123,0.2097225952914749,-0.0315525551352542,0.0646467322819932,0.0004795600000001,0.0002043999999987,0.0025834800000005,0.2217167803890692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1737041,2.752225,0.5323904999999736,-0.1206314999999575,0.1422100000000123,0.2868586887393667,-0.0528475203767798,0.0831887917168353,0.0004795600000001,0.0006043999999987,0.0029834800000005,0.3033169015774591,1.0,0.49,0.0,0.0,0.0,0.49,0.0,0.06888849700996072,0.0,0.0,0.0,0.005926265570176409,0.0
2.2007359,2.7792568,0.5073904999999734,-0.1056314999999576,0.1322100000000123,0.3395784112571636,-0.0654659119966198,0.0949076656670529,0.0004795600000001,0.0002043999999987,0.0041834800000005,0.3586178300473328,1.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.00754893254491928,0.0,0.0,0.0
2.3111695,2.8896904,0.4873904999999734,-0.0456314999999576,0.1322100000000123,0.3749139588081164,-0.0607243525327472,0.1038250581468878,0.0004795600000001,-0.0001956000000012,0.0029834800000005,0.3937354012517797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4220877,3.0006086,0.3823904999999734,-0.0306314999999575,0.1222100000000123,0.3767012799876527,-0.0535304387557326,0.1082201113025397,0.0004795600000001,0.0006043999999987,0.0041834800000005,0.3955767368135432,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.5337405,3.1122614,0.5323904999999736,-0.0706314999999575,0.1722100000000123,0.4139199126699117,-0.0576185709775734,0.1235173564337144,0.0004795600000001,0.0002043999999987,0.0033834800000005,0.4357822061150939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6437002,3.2222211,0.4023904999999734,-0.0706314999999575,0.1422100000000123,0.4111637232871743,-0.0607294056607075,0.1279859679066178,0.0004795600000001,0.0002043999999987,0.0041834800000005,0.4348839799765779,1.0,0.0,0.0,0.98,0.0,0.49,0.0,0.0,0.0,0.011866072241428612,0.0,0.005926265570176409,0.0
2.7541432,3.3326641,0.4223904999999734,-0.1056314999999576,0.1522100000000122,0.4138475653582332,-0.0714635756677538,0.1337768977635209,0.0008795600000001,0.0002043999999987,0.0033834800000005,0.4407642321869929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8653529,3.4438738,0.4873904999999734,-0.0956314999999576,0.1422100000000123,0.4314285351298699,-0.0772410925590437,0.1357928917706016,0.0008795600000001,0.0006043999999987,0.0029834800000005,0.4588425402678379,1.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.011651945950198108,0.0,0.0,0.0,0.0
2.9758024,3.5543233,0.4473904999999734,-0.0956314999999576,0.1122100000000123,0.4352443581350881,-0.0816374523029379,0.1301552311392131,0.0004795600000001,0.0006043999999987,0.0021834800000005,0.4615654981688312,1.0,0.0,0.49,0.49,0.0,0.49,0.0,0.0,0.011651945950198108,0.00754893254491928,0.0,0.005926265570176409,0.0
3.0870313,3.6655522,0.4223904999999734,-0.1056314999999576,0.1422100000000123,0.432171550496622,-0.0873734027285699,0.1330370107143444,0.0008795600000001,0.0006043999999987,0.0017834800000005,0.4605488104238591,1.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.00754893254491928,0.0035482837879861114,0.0,0.0
3.197872,3.7763929,0.4673904999999734,-0.1806314999999576,0.1222100000000123,0.4405908947833782,-0.1096674245414833,0.130448735592973,0.0004795600000001,0.0006043999999987,0.0025834800000005,0.472402533004836,1.0,0.0,0.49,0.98,0.0,0.0,0.0,0.0,0.011651945950198108,0.011866072241428612,0.0,0.0,0.0
3.3082867,3.8868076,0.5123904999999735,-0.0556314999999576,0.1322100000000123,0.457755109062801,-0.0967497464453495,0.1308697785721641,0.0004795600000001,0.0002043999999987,0.0029834800000005,0.4858262572709131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
