time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumpPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thump[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.0344697000000003,2.6114198,0.3973904999999735,0.0493685000000423,-0.0277899999999877,0.0949990696192568,0.0118018965438343,-0.006643400244138,0.0004795600000001,-0.0005956000000012,0.0021834800000005,0.0959595891891977,,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.03192012888511081
2.1626697,2.7396198,0.3773904999999735,0.0093685000000423,-0.0277899999999877,0.1625067809375219,0.0112201755221316,-0.0116986476705779,0.0008795600000001,-0.0001956000000012,0.0005834800000005,0.1633132099578705,,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
2.1716968,2.7486469,0.3573904999999735,0.0743685000000424,-0.0777899999999877,0.209095141743517,0.0263162386474878,-0.0274982628631224,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.2125311204924643,1.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.028502849112652863
2.2359409,2.812891,0.4823904999999735,-0.0256314999999576,-0.0677899999999877,0.2744283713139939,0.0138977564735758,-0.0371302936775131,0.0004795600000001,-0.0001956000000012,0.0013834800000005,0.2772773653323121,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0035482837879861114,0.0,0.0
2.3467444,2.9236945,0.2923904999999736,0.0593685000000423,-0.0477899999999876,0.2787223479278021,0.0247678661765266,-0.0396785734754691,0.0004795600000001,-0.0001956000000012,0.0013834800000005,0.2826198570914176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4575903,3.0345404,0.3773904999999735,0.0343685000000424,-0.0577899999999876,0.3023096824209725,0.0270629670432791,-0.0440082408160495,0.0004795600000001,-0.0005956000000012,0.0017834800000005,0.3066924738730611,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.010559978205206303
2.5685361,3.1454862,0.3773904999999735,0.0343685000000424,-0.0677899999999877,0.3202582942178291,0.0288094074689193,-0.0496934421391397,0.0004795600000001,-0.0001956000000012,0.0009834800000005,0.3253687064941247,1.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.028502849112652863
2.6875845000000003,3.2645346,0.3573904999999735,0.0993685000000423,-0.0477899999999876,0.3291350162386492,0.0456770682298992,-0.0492384105460504,0.0004795600000001,-0.0005956000000012,0.0029834800000005,0.3359176603716991,1.0,0.0,0.0,0.0,0.49,0.0,4.89,0.0,0.0,0.0,0.0035482837879861114,0.0,0.04382667479307915
2.7987715,3.3757216,0.3323904999999736,0.0593685000000423,-0.0477899999999876,0.3299132631481411,0.0489501038961248,-0.0488921575422602,0.0004795600000001,-0.0001956000000012,0.0021834800000005,0.3370894791322227,1.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.04382667479307915
2.9094775,3.4864276,0.3573904999999735,0.0243685000000424,-0.0677899999999877,0.3364818951024335,0.0430736939168297,-0.0534098232924367,0.0004795600000001,-0.0001956000000012,0.0005834800000005,0.3434064910037303,1.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.04382667479307915
3.0201127,3.5970628,0.3523904999999736,0.0243685000000424,-0.0477899999999876,0.3402849620207588,0.038602082191983,-0.0520663639389612,0.0008795600000001,-0.0001956000000012,0.0013834800000005,0.3464027747880352,1.0,0.0,0.0,0.0,0.49,0.0,2.44,0.0,0.0,0.0,0.0035482837879861114,0.0,0.028502849112652863
3.1300772,3.7070273,0.3373904999999735,0.0393685000000423,-0.0577899999999876,0.3395930199662232,0.0387852999053034,-0.0534346404846682,0.0004795600000001,0.0002043999999987,0.0017834800000005,0.3459522792268462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2408959,3.817846,0.4423904999999735,0.0743685000000424,-0.0677899999999877,0.3641675001372667,0.0472917209271353,-0.0568663928743337,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.3716022896363992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3517431,3.9286932,0.3573904999999735,0.0743685000000424,-0.0577899999999876,0.3625474093000361,0.0537646205566245,-0.0570871878294996,0.0004795600000001,-0.0001956000000012,0.0017834800000005,0.3709315373866804,1.0,0.0,0.0,0.0,0.98,0.0,0.98,0.0,0.0,0.0,0.005653267166882679,0.0,0.016211791036059756
3.4627516000000003,4.0397017,0.3373904999999735,0.0393685000000423,-0.0277899999999877,0.3565334684081372,0.0503231239456032,-0.0500834834473756,0.0004795600000001,0.0002043999999987,0.0025834800000005,0.3635338859212498,1.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.028502849112652863
3.5736179,4.150568,0.5523904999999734,0.2593685000000423,0.5172100000000123,0.4033545066051124,0.1002969311538296,0.0855321216779928,0.0008795600000001,-0.0049956000000012,0.0013834800000005,0.4243466463120319,1.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.028502849112652863
3.6850679,4.262018,0.4573904999999736,-0.0706314999999575,1.5672100000000124,0.4162722011611334,0.0594352549660746,0.4397379215550299,0.0080795600000001,-0.0189956000000012,0.0057834800000005,0.6084279206660023,1.0,0.0,0.0,0.0,0.0,0.0,871.95,0.0,0.0,0.0,0.0,0.0,1.2585609145415335
3.7959143,4.3728644,0.6723904999999735,0.1393685000000424,3.1272100000000123,0.4774991305974391,0.0785438745980878,1.0821975351593331,0.0140795600000001,-0.0393956000000012,0.0089834800000005,1.1854644933793363,1.0,0.0,0.0,0.0,0.0,0.0,1612.9,0.0,0.0,0.0,0.0,0.0,2.179239301669713
3.9058817,4.4828318,0.9423904999999736,-0.0006314999999577,5.257210000000012,0.5886347706473798,0.0596164293683428,2.080264423544162,0.0280795600000001,-0.0669956000000012,0.0141834800000005,2.162763298127941,1.0,0.0,0.49,0.49,0.0,0.0,2421.31,0.0,0.011651945950198108,0.00754893254491928,0.0,0.0,3.629935308196164
4.0167576,4.5937077,0.6723904999999735,0.0093685000000423,6.542210000000012,0.608657182767899,0.0476042988813709,3.146924744953689,0.0292795600000001,-0.0881956000000012,0.0157834800000005,3.205599021370076,1.0,0.0,0.49,0.0,0.0,0.0,2765.88,0.0,0.011651945950198108,0.0,0.0,0.0,4.602144747211793
4.1267514,4.7037015,0.7973904999999735,0.2493685000000423,7.547210000000012,0.653775245588234,0.095837488624829,4.198844721120112,0.0236795600000001,-0.1025956000000012,0.0081834800000005,4.250518072899832,1.0,0.0,0.0,0.0,0.49,0.0,2958.94,0.0,0.0,0.0,0.0035482837879861114,0.0,5.343103666369981
