time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
80.4327211,81.0170794,0.4735260000000005,-0.3815690000000338,-0.0565789999999449,0.4504475017008138,-0.4110454317246242,2.236040012234497,-0.0004048799999995,-0.00121736,0.0082490800000007,2.3177006353374963,1.0,125.61,68.91,388057.47950003983,715584.0951966333
80.54274149999999,81.1270998,0.5585260000000005,-0.4465690000000337,0.598421000000055,0.4762844474362299,-0.4195375973292883,1.8445553578376528,0.0003951200000004,-0.00081736,0.0078490800000007,1.950703242056582,1.0,260.51,69.4,181931.21185367164,710461.0951008645
80.6535577,81.237916,0.2685260000000005,-0.3565690000000339,4.938421000000055,0.4266182898104578,-0.4044844992770973,2.584166288477496,0.0111951200000004,-0.02361736,0.0094490800000007,2.65019363101261,1.0,2283.48,83.58,11896.403734650623,588229.2414453218
80.7637132,81.3480715,0.0685260000000003,-0.5515690000000337,5.988421000000055,0.3410137412119758,-0.4396461116560867,3.397977968277683,0.0183951200000004,-0.03241736,0.0106490800000007,3.4432300748120555,1.0,3016.62,87.49,6574.8420417553425,561493.8850154304
80.87452549999999,81.4588838,0.4285260000000006,-0.4015690000000338,0.2334210000000549,0.3619341788297411,-0.4305435030604765,2.6414677654833763,-0.0004048799999995,-0.00161736,0.0082490800000007,2.700688063053652,1.0,2543.99,82.11,9654.165307253568,598939.227865059
80.9844445,81.5688028,0.4485260000000006,-0.3715690000000335,-0.076578999999945,0.3826345791860965,-0.416445222095027,1.9916990520829216,0.0003951200000004,-0.00081736,0.0082490800000007,2.0704349683732417,1.0,173.02,69.4,278983.9324933534,710461.0951008645
81.0943849,81.6787432,0.5135260000000006,-0.4315690000000336,-0.076578999999945,0.4139251188403267,-0.4200606704515025,1.497262243297069,-0.0004048799999995,-0.00121736,0.0086490800000007,1.6092169512126435,1.0,221.9,70.38,215326.7237494367,700429.0991759022
81.2052082,81.7895665,0.6235260000000005,-0.2815690000000337,1.708421000000055,0.4640317235567122,-0.386953236220168,1.5477412694155697,0.0015951200000004,-0.01201736,0.0070490800000007,1.6614936907916302,1.0,528.84,72.34,84546.55472354587,681180.5363560962
81.31609929999999,81.9004576,0.7135260000000005,-0.2315690000000339,7.238421000000055,0.5236751325900022,-0.3498075121165154,2.908139366266716,0.0207951200000004,-0.06041736,0.0094490800000007,2.975546254665936,1.0,2510.75,84.56,9914.368216668325,581296.1210974456
81.4261162,82.0104745,0.5735260000000006,-0.5365690000000336,5.843421000000055,0.535592342547621,-0.3944541948873504,3.609839644142453,0.0187951200000004,-0.04761736,0.0094490800000007,3.670612418341439,1.0,3050.83,87.98,6388.982670289724,558310.9797681292
81.5369166,82.1212749,0.3635260000000007,-0.5115690000000337,0.063421000000055,0.4944586404213412,-0.4224513350412953,2.76204264931259,0.0011951200000004,-0.00361736,0.0082490800000007,2.8375753865205424,1.0,2075.27,82.11,14093.250516800224,598939.227865059
81.64726739999999,82.2316257,0.3835260000000007,-0.3815690000000338,-0.0365789999999449,0.4679393913944127,-0.4126781175316093,2.0930119278911703,-4.879999999594584e-06,-0.00121736,0.0066490800000007,2.1840259689396366,1.0,69.89,70.38,705409.9298898268,700429.0991759022
81.75808649999999,82.3424448,0.4935260000000006,-0.3465690000000336,-0.0465789999999449,0.4740560550092779,-0.3968742554391581,1.581527261006904,-4.879999999594584e-06,-0.00081736,0.0074490800000007,1.6980773819909816,1.0,83.09,66.47,591757.1308220002,742219.0461862495
81.8697729,82.4541312,0.4935260000000006,-0.5315690000000337,3.083421000000055,0.4787104860026129,-0.4290740071088318,1.9405658084088824,0.0099951200000004,-0.03681736,0.0098490800000007,2.0442758839625603,1.0,709.19,74.78,60502.96817496016,658627.9753944905
81.9818141,82.5661724,0.5535260000000006,-0.0115690000000336,5.708421000000056,0.496595675061835,-0.3292664192658419,2.841298809477786,0.0163951200000004,-0.06841736,0.0078490800000007,2.9031022310773267,1.0,2578.69,84.56,9389.690113972598,581296.1210974456
82.09196829999999,82.6763266,0.8585260000000006,-0.2165690000000337,1.7984210000000551,0.5831177336820671,-0.3023252871080681,2.591991335778843,-4.879999999594584e-06,-0.01361736,0.0098490800000007,2.6739195865455785,1.0,2472.14,83.09,10225.391765838507,591757.1308220002
82.2022842,82.7866425,0.5535260000000006,-0.4315690000000336,-0.086578999999945,0.5760436159862053,-0.3332219302811583,1.951659748061617,-4.879999999594584e-06,-0.00161736,0.0110490800000007,2.061998757163228,1.0,248.29,69.4,191377.4215634943,710461.0951008645
82.313632,82.8979903,0.4885260000000007,-0.3915690000000336,-0.0565789999999449,0.5551218976915169,-0.3471702187739719,1.4715757686026154,-4.879999999594584e-06,-0.00121736,0.0086490800000007,1.610659096406989,1.0,38.61,68.91,1285001.295001295,715584.0951966333
82.4327544,83.0171127,0.5335260000000006,-0.4415690000000338,-0.026578999999945,0.5499592423480025,-0.369736929326107,1.113431049081374,-4.879999999594584e-06,-0.00121736,0.0074490800000007,1.2957195939746906,1.0,80.65,68.91,609962.802231866,715584.0951966333
82.54278459999999,83.1271429,0.4485260000000006,-0.1015690000000337,5.013421000000055,0.5257108930504591,-0.3056294486799887,2.0457518188575783,0.0191951200000004,-0.06841736,0.0102490800000007,2.134216907282724,1.0,1720.43,77.22,19062.501816406362,637500.6475006475
82.6486285,83.2329868,0.0885260000000003,-0.6165690000000337,9.173421000000054,0.4211986863132808,-0.3799617945293118,3.749672624116966,0.0487951200000004,-0.12841736,0.0214490800000007,3.792337549151734,1.0,3124.63,88.95,6001.894624323519,552113.5469364811
82.76027599999999,83.3446343,0.4485260000000006,-0.4715690000000336,8.828421000000056,0.4277314780519664,-0.4018611587318764,4.963784110272869,0.0423951200000004,-0.11841736,0.0162490800000007,4.998359661089952,1.0,3341.64,89.93,4962.712919404844,545987.9906594018
82.8702915,83.4546498,0.9485260000000006,-0.0965690000000336,2.153421000000056,0.5522311705405192,-0.3288788628753285,4.291946507793151,-4.879999999594584e-06,-0.01841736,0.0066490800000007,4.339807069204868,1.0,3128.54,87.0,5981.895708541365,564712.6436781608
82.9802637,83.564622,0.4435260000000003,-0.3965690000000339,-0.096578999999945,0.5262444142789764,-0.3450606791221873,3.242837784155448,0.0003951200000004,-0.00161736,0.0086490800000007,3.303331189902445,1.0,391.98,71.36,117557.52844532883,690672.6457399103
83.09198649999999,83.6763448,0.4485260000000006,-0.4165690000000339,-0.0365789999999449,0.5076652659380192,-0.3621552597763076,2.458869512672968,-4.879999999594584e-06,-0.00081736,0.0090490800000007,2.5367143581365568,1.0,62.07,68.43,795542.1298533913,720673.6811340054
