time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
2.0374953,2.6121617,0.3785260000000003,-0.456569000000034,-0.136578999999945,0.0904893746244594,-0.1091461175267164,-0.032650196543511,0.0003951200000004,-0.00161736,0.0090490800000007,0.145489646454349,,39.59,69.89,1252945.1881788329,705409.9298898268
2.156861,2.7315274,0.2935260000000004,-0.4315690000000336,-0.136578999999945,0.1390267465780197,-0.1862236366393428,-0.057495127750987,-4.879999999594584e-06,-0.00121736,0.0086490800000007,0.2394021069714158,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
2.1658955,2.7405619,0.3135260000000004,-0.4415690000000338,-0.136578999999945,0.1807420536232163,-0.247265790266212,-0.0764006986832052,0.0003951200000004,-0.00161736,0.0082490800000007,0.3156661650275396,1.0,37.15,70.38,1335895.0201884252,700429.0991759022
2.2479628000000003,2.8226292,0.3385260000000003,-0.4065690000000337,-0.156578999999945,0.218461445774388,-0.2853483732974506,-0.0955679007898062,-4.879999999594584e-06,-0.00161736,0.0090490800000007,0.3718633096914878,1.0,36.66,69.4,1353884.3426077468,710461.0951008645
2.3587514,2.9334178,0.2935260000000004,-0.3565690000000339,-0.146578999999945,0.2364061696991368,-0.3023741785807834,-0.1077624725403114,0.0003951200000004,-0.00121736,0.0078490800000007,0.3986612238884313,1.0,39.1,68.43,1268772.378516624,720673.6811340054
2.4701248,3.0447912,0.3835260000000007,-0.456569000000034,-0.116578999999945,0.271576227868937,-0.3392355644844153,-0.1098701271166988,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.4482252342151435,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
2.5809646,3.155631,0.3785260000000003,-0.3815690000000338,-0.116578999999945,0.2971433434603847,-0.3493556780446811,-0.1114739316417246,-4.879999999594584e-06,-0.00161736,0.0098490800000007,0.4719851626699074,1.0,38.12,68.43,1301647.429171039,720673.6811340054
2.6909543,3.2656207,0.3135260000000004,-0.3215690000000337,-0.156578999999945,0.3010597358481127,-0.3427130719379637,-0.1222566240542111,-4.879999999594584e-06,-0.00121736,0.0102490800000007,0.4722667639705593,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
2.8009987,3.3756651,0.3135260000000004,-0.4665690000000337,-0.146578999999945,0.3040398863450604,-0.3723217262282073,-0.1280710637194136,-4.879999999594584e-06,-0.00161736,0.0086490800000007,0.4974594633460012,1.0,40.57,68.91,1222437.7618930244,715584.0951966333
2.9116553,3.4863217,0.2535260000000003,-0.3065690000000336,-0.146578999999945,0.2919641769216246,-0.3566030620512664,-0.132495519581401,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.4795455006347223,1.0,38.61,69.4,1285001.295001295,710461.0951008645
3.0218575000000003,3.5965239,0.2535260000000003,-0.4315690000000336,-0.106578999999945,0.2827752530660846,-0.3745242110426698,-0.126299988364606,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.485985509521243,1.0,36.66,68.91,1353884.3426077468,715584.0951966333
3.1318212,3.7064876,0.3785260000000003,-0.456569000000034,-0.126578999999945,0.3056651607867561,-0.3941376105025421,-0.1263666881115052,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5145329789194445,1.0,40.57,69.89,1222437.7618930244,705409.9298898268
3.2434734,3.8181398,0.2935260000000004,-0.4065690000000337,-0.146578999999945,0.3027632067121105,-0.3971094239614355,-0.131198587274309,-4.879999999594584e-06,-0.00161736,0.0090490800000007,0.5163085542970965,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
3.3534624,3.9281288,0.2935260000000004,-0.4815690000000339,-0.146578999999945,0.3005549857215954,-0.4173000957165587,-0.134875386038486,-4.879999999594584e-06,-0.00161736,0.0082490800000007,0.531661583233346,1.0,39.59,69.4,1252945.1881788329,710461.0951008645
3.4634541,4.0381205,0.3785260000000003,-0.5315690000000337,-0.136578999999945,0.3191945199171002,-0.4446169027196017,-0.1352826472622168,0.0003951200000004,-0.00161736,0.0090490800000007,0.5638002539724093,1.0,41.54,68.43,1193659.123736158,720673.6811340054
3.5743055000000004,4.1489719,0.2085260000000004,-0.3565690000000339,-0.146578999999945,0.2927384108046141,-0.4235684155507178,-0.1379831219846251,0.0003951200000004,-0.00121736,0.0078490800000007,0.5330528320581184,1.0,31.77,69.4,1563811.7721120554,710461.0951008645
3.6851243,4.2597907,0.2935260000000004,-0.4765690000000335,-0.146578999999945,0.292926689691009,-0.4362385881189151,-0.1400380287174636,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.54380217063229,1.0,44.97,70.87,1101852.34600845,695517.1440666008
3.7951482,4.3698146,0.2735260000000004,-0.4915690000000337,-0.156578999999945,0.2882888146773439,-0.4494657227644511,-0.1439922673880777,-4.879999999594584e-06,-0.00161736,0.0082490800000007,0.5530494097960851,1.0,32.75,67.94,1516717.5572519086,725943.4795407713
