time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
2.0324944,2.5913019,0.2735260000000004,-0.3915690000000336,-0.076578999999945,0.0653883661453372,-0.0936073979920216,-0.0183067631268697,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.1156422109879291,,37.63,54.74,1318727.0794578793,903408.8417975886
2.1562712,2.7150787,0.3185260000000003,-0.4165690000000339,-0.076578999999945,0.1259027460860119,-0.1708137019009171,-0.0322371622873314,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.2146347056312979,1.0,39.1,31.28,1268772.378516624,1588465.4731457802
2.165288,2.7240955,0.2485260000000004,-0.4765690000000335,-0.086578999999945,0.1552167207167984,-0.2439067145687502,-0.0452279711368114,0.0003951200000004,-0.00121736,0.0090490800000007,0.2926231111429011,1.0,36.17,50.83,1372361.0727121923,973671.0603974032
2.2013347000000003,2.7601422,0.2935260000000004,-0.4315690000000336,-0.0665789999999449,0.188280553021836,-0.2887687395003893,-0.0503320888180638,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.3483823628194194,1.0,38.12,23.46,1301647.429171039,2121287.2975277067
2.3113309,2.8701384,0.2735260000000004,-0.4415690000000338,-0.076578999999945,0.2086590929018881,-0.3252967455424242,-0.0566066025335606,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.3905904468385319,1.0,37.15,56.21,1335895.0201884252,879521.4374666429
2.4218438,2.9806513,0.2935260000000004,-0.4315690000000336,-0.076578999999945,0.228947140089189,-0.3507018956399089,-0.0613811484207236,0.0003951200000004,-0.00161736,0.0078490800000007,0.4232921661711816,1.0,38.61,27.37,1285001.295001295,1816817.6835951773
2.5322088000000003,3.0910163,0.2535260000000003,-0.4315690000000336,-0.096578999999945,0.2348228940989836,-0.3700337610896761,-0.0697954490963133,-4.879999999594584e-06,-0.00121736,0.0086490800000007,0.4437771745524437,1.0,37.63,37.15,1318727.0794578793,1335895.0201884252
2.6438538,3.2026613,0.2285260000000004,-0.4165690000000339,-0.086578999999945,0.2333175760783101,-0.3811583461036463,-0.0738076781776642,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.4529529219129762,1.0,37.15,38.12,1335895.0201884252,1301647.429171039
2.7552057000000003,3.3140132,0.3185260000000003,-0.3915690000000336,-0.0665789999999449,0.2536872653292719,-0.3836470881200884,-0.0720796104421234,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.4655510574091263,1.0,38.12,44.48,1301647.429171039,1114100.7194244605
2.8660138,3.4248213,0.2935260000000004,-0.456569000000034,-0.076578999999945,0.2632110026318192,-0.4010795979144914,-0.0731552220177592,0.0003951200000004,-0.00121736,0.0082490800000007,0.4852798803558265,1.0,37.15,32.26,1335895.0201884252,1539907.0055796653
2.9763434,3.5351509,0.2735260000000004,-0.4665690000000337,-0.076578999999945,0.2656768772642081,-0.4167353125529852,-0.0739737008764399,-4.879999999594584e-06,-0.00161736,0.0086490800000007,0.4997245563936721,1.0,38.12,32.75,1301647.429171039,1516717.5572519086
3.0872081,3.6460156,0.2735260000000004,-0.4665690000000337,-0.0465789999999449,0.2675532667532062,-0.4286484155163594,-0.0674247997432597,-4.879999999594584e-06,-0.00161736,0.0070490800000007,0.5097747721253146,1.0,37.15,43.01,1335895.0201884252,1152520.344106022
3.1976678,3.7564753,0.2535260000000003,-0.4065690000000337,-0.106578999999945,0.2641999473083383,-0.4233701717440798,-0.0767848941493198,-4.879999999594584e-06,-0.00121736,0.0066490800000007,0.5049156706320993,1.0,36.17,35.68,1372361.0727121923,1391345.2914798206
3.3168773000000003,3.8756848,0.2735260000000004,-0.4165690000000339,-0.0665789999999449,0.266429407572054,-0.4217443025096488,-0.0743451014295057,0.0003951200000004,-0.00161736,0.0090490800000007,0.5043610611705758,1.0,37.15,36.17,1335895.0201884252,1372361.0727121923
3.4268323,3.9856398,0.3185260000000003,-0.4415690000000338,-0.0565789999999449,0.2788834743174564,-0.4264835396506219,-0.070097986547369,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.514371392632108,1.0,38.12,28.84,1301647.429171039,1723703.1900138697
3.5376385000000004,4.096446,0.2285260000000004,-0.4415690000000338,-0.096578999999945,0.2668451563190789,-0.4300898279186415,-0.0764284641017391,0.0003951200000004,-0.00121736,0.0090490800000007,0.5118836856698903,1.0,37.63,37.63,1318727.0794578793,1318727.0794578793
3.6476649,4.2064724,0.2735260000000004,-0.4665690000000337,-0.076578999999945,0.268442260260817,-0.4388104375160356,-0.0764644507956179,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.5200602459354362,1.0,36.17,23.95,1372361.0727121923,2077682.6722338204
3.758516900000001,4.3173244,0.2535260000000003,-0.4015690000000338,-0.0465789999999449,0.2648764204962117,-0.4299076028601893,-0.0693201179020505,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5096914202513462,1.0,38.12,37.63,1301647.429171039,1318727.0794578793
3.8685227,4.4273302,0.3335260000000004,-0.4815690000000339,-0.096578999999945,0.2812875983744287,-0.4422576330282897,-0.0758365505751042,0.0003951200000004,-0.00161736,0.0090490800000007,0.529590133380683,1.0,37.63,37.15,1318727.0794578793,1335895.0201884252
3.9793245,4.538132,0.3385260000000003,-0.4065690000000337,-0.0465789999999449,0.2949708517509513,-0.4337260075020941,-0.0688423217649574,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.5290229845974352,1.0,36.66,34.21,1353884.3426077468,1451560.9470914935
4.089344199999999,4.6481517,0.1885260000000004,-0.3915690000000336,-0.076578999999945,0.2695244410237177,-0.4236480703329165,-0.0706918305837827,-4.879999999594584e-06,-0.00161736,0.0094490800000007,0.5070684832616178,1.0,36.66,33.72,1353884.3426077468,1472799.525504152
4.200170699999999,4.7589782,0.2735260000000004,-0.4915690000000337,-0.076578999999945,0.2704810426027023,-0.4398850592041944,-0.0720992009593362,0.0003951200000004,-0.00081736,0.0082490800000007,0.5213992275574421,1.0,36.66,27.37,1353884.3426077468,1816817.6835951773
4.3101739,4.8689814,0.2335260000000003,-0.5165690000000336,-0.086578999999945,0.2616466727196856,-0.4582169091863741,-0.0755607015164249,-4.879999999594584e-06,-0.00121736,0.0066490800000007,0.5330395265111683,1.0,40.08,51.32,1237504.99001996,964279.0335151987
4.4201766,4.9789841,0.3385260000000003,-0.456569000000034,-0.076578999999945,0.2800252312523751,-0.4578229645915251,-0.0758041331247021,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5419983981933033,1.0,37.15,18.08,1335895.0201884252,2755486.725663717
4.5301889,5.0889964,0.3135260000000004,-0.5165690000000336,-0.086578999999945,0.2880338320180061,-0.4718666287144183,-0.0783799428846725,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.5583592205094245,1.0,38.12,26.88,1301647.429171039,1850119.0476190476
4.641016,5.1998235,0.2735260000000004,-0.4165690000000339,-0.096578999999945,0.2845656299751714,-0.4586473311217028,-0.0827305589509818,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.546057979973344,1.0,37.63,21.99,1318727.0794578793,2263760.800363802
4.753520699999999,5.3123282,0.2985260000000007,-0.4315690000000336,-0.0565789999999449,0.287902957273885,-0.4521740604637457,-0.0764788398750557,-4.879999999594584e-06,-0.00121736,0.0070490800000007,0.5414780759291682,1.0,37.63,84.56,1318727.0794578793,581296.1210974456
4.864363999999999,5.4231715,0.2085260000000004,-0.456569000000034,-0.0565789999999449,0.2689273222493259,-0.4532247025072276,-0.0717216394042145,0.0003951200000004,-0.00121736,0.0082490800000007,0.5318632617259683,1.0,38.12,29.33,1301647.429171039,1694739.1749062394
4.9743903,5.5331978,0.2935260000000004,-0.4315690000000336,-0.076578999999945,0.2748078138568962,-0.4480477503905188,-0.0728828265423057,-4.879999999594584e-06,-0.00121736,0.0062490800000007,0.5306392631455074,1.0,38.12,45.94,1301647.429171039,1078376.14279495
5.0843653,5.6431728,0.2735260000000004,-0.4165690000000339,-0.0565789999999449,0.274501386995081,-0.4405225277194355,-0.0689852790348587,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5236125262195905,1.0,37.63,27.37,1318727.0794578793,1816817.6835951773
5.1952251,5.7540326,0.2085260000000004,-0.3815690000000338,-0.076578999999945,0.2587294941533963,-0.4264292610607796,-0.0708006128856465,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5037812944311232,1.0,38.61,21.51,1285001.295001295,2314500.2324500233
5.3051778,5.8639853,0.2285260000000004,-0.4165690000000339,-0.086578999999945,0.2515091306977438,-0.4240720944275211,-0.0745725503022453,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.4986532355806589,1.0,35.68,30.3,1391345.2914798206,1640165.0165016502
5.4160495,5.974857,0.3585260000000003,-0.5165690000000336,-0.076578999999945,0.2770922863526491,-0.4461841478662659,-0.0750522065962919,-4.879999999594584e-06,-0.00161736,0.0090490800000007,0.5305593865706805,1.0,38.61,48.39,1285001.295001295,1023271.3370531101
5.5260525,6.08486,0.2185260000000006,-0.3515690000000335,0.208421000000055,0.2630915925399965,-0.4235657133058497,-0.0072858888593502,-0.0008048799999995,-0.00561736,0.0066490800000007,0.4986764318974735,1.0,37.63,27.37,1318727.0794578793,1816817.6835951773
5.636047199999999,6.1948547,0.1885260000000004,-0.0665690000000338,1.1384210000000552,0.2452661490104991,-0.3382230701848205,0.2666036190630186,-0.0032048799999995,-0.01681736,0.0050490800000007,0.4956085337776031,1.0,43.99,156.89,1126621.9595362584,308694.62680859206
5.7468863,6.3056938,0.0485260000000007,-0.0365690000000338,2.513421000000055,0.1982339952152963,-0.2661104856755817,0.8037215441100647,-0.0008048799999995,-0.03281736,0.0062490800000007,0.8695285089703377,1.0,77.71,850.93,633417.8355424012,48759.23989047278
5.8577387,6.4165462,0.1585260000000006,0.4784309999999663,4.613421000000055,0.1887415121239812,-0.0881224652470081,1.7144577188262753,-0.0088048799999995,-0.06081736,-0.0021509199999992,1.7270651976468787,1.0,143.21,2046.43,339137.6300537672,14432.792717073144
5.9685928,6.5274003,0.3585260000000003,-1.2765690000000338,6.438421000000055,0.2293297204077849,-0.3722291942548098,2.843755265262516,0.0303951200000004,-0.07241736,0.0186490800000007,2.877167131472584,1.0,176.44,2860.7,273382.4529585128,7478.239591708324
6.0785866,6.6373941,-0.1264739999999995,0.2334309999999662,8.823421000000055,0.1442722708567463,-0.2274417497647529,4.273237553928839,0.0171951200000004,-0.10481736,-0.0017509199999992,4.2817173458767614,1.0,198.92,3301.07,241357.32957973055,5146.60397992166
6.188575999999999,6.7473835,-0.1614739999999996,-1.1365690000000337,11.268421000000057,0.0711814162164111,-0.4447751861148186,5.9454866871940695,0.0575951200000004,-0.12561736,0.0102490800000007,5.962524943998134,1.0,202.83,3435.0,236511.85722033228,4556.040756914119
6.298533399999999,6.8573409,0.1685260000000004,0.3884309999999662,12.528421000000057,0.094452342149254,-0.2455912285669677,7.519184687225001,0.0247951200000004,-0.13721736,-0.0001509199999992,7.523787254905966,1.0,205.28,3488.76,233569.75837879968,4331.739643884933
