time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
2.0369485000000003,2.6038133,0.4935260000000006,-0.4215690000000338,-0.126578999999945,0.1179809553396886,-0.1007791147003423,-0.0302596243074041,-0.0004048799999995,-0.00121736,0.0066490800000007,0.1580872564309837,,40.08,70.38,1237504.99001996,700429.0991759022
2.1538045,2.7206693,0.4685260000000006,-0.3815690000000338,-0.126578999999945,0.2017812804666675,-0.1679039650980501,-0.0532854668403778,-4.879999999594584e-06,-0.00081736,0.0082490800000007,0.2678558709806679,1.0,38.12,68.91,1301647.429171039,715584.0951966333
2.1630601,2.7299249,0.4485260000000006,-0.3465690000000336,-0.126578999999945,0.2607673880589041,-0.210615132298025,-0.0708068153861218,-0.0004048799999995,-0.00121736,0.0074490800000007,0.3425959277824271,1.0,40.08,69.89,1237504.99001996,705409.9298898268
2.1721177000000003,2.7389825,0.3385260000000003,-0.3815690000000338,-0.136578999999945,0.2793561459413635,-0.2514828892763762,-0.086530131230712,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.3857083917739031,1.0,38.12,68.43,1301647.429171039,720673.6811340054
2.253832,2.8206968,0.5335260000000006,-0.3465690000000336,-0.126578999999945,0.3401172855781551,-0.2742139109099122,-0.0961041026074336,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.4473354841989865,1.0,40.08,68.91,1237504.99001996,715584.0951966333
2.3638675,2.9307323,0.4685260000000006,-0.3565690000000339,-0.146578999999945,0.3708143163352592,-0.2939014898580075,-0.1081704914401218,-0.0004048799999995,-0.00121736,0.0078490800000007,0.4853681058313779,1.0,36.66,68.43,1353884.3426077468,720673.6811340054
2.4738246000000004,3.0406894,0.4685260000000006,-0.3365690000000338,-0.146578999999945,0.3941730001464781,-0.3041014663709412,-0.1173523228594605,-4.879999999594584e-06,-0.00121736,0.0066490800000007,0.5114896123812714,1.0,40.08,67.94,1237504.99001996,725943.4795407713
2.5838654,3.1507302,0.4035260000000007,-0.2715690000000339,-0.146578999999945,0.3964089023238924,-0.296324345283104,-0.1243391711520306,-4.879999999594584e-06,-0.00161736,0.0066490800000007,0.5103022290093073,1.0,35.19,68.43,1410858.1983518044,720673.6811340054
2.6938455,3.2607103,0.5135260000000006,-0.3815690000000338,-0.126578999999945,0.4244065905316846,-0.3167026957673849,-0.1248746184177762,-4.879999999594584e-06,-0.00081736,0.0074490800000007,0.544072809390474,1.0,37.63,68.43,1318727.0794578793,720673.6811340054
2.8047464,3.3716112,0.4035260000000007,-0.4165690000000339,-0.136578999999945,0.4194149345318286,-0.3405764571895023,-0.1276726353828895,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5551589973383331,1.0,38.12,68.43,1301647.429171039,720673.6811340054
2.9146597,3.4815245,0.4485260000000006,-0.3715690000000335,-0.136578999999945,0.4263741450189987,-0.3479854484264233,-0.1298017661807073,-0.0004048799999995,-0.00161736,0.0066490800000007,0.5654531654884002,1.0,37.63,68.43,1318727.0794578793,720673.6811340054
3.0246842000000003,3.591549,0.5135260000000006,-0.3565690000000339,-0.136578999999945,0.4472084255032784,-0.3500374084343298,-0.1314219128812947,-4.879999999594584e-06,-0.00121736,0.0062490800000007,0.5829179035935693,1.0,38.61,67.45,1285001.295001295,731289.8443291327
3.1346896,3.7015544,0.3835260000000007,-0.4065690000000337,-0.136578999999945,0.4319846816696703,-0.3635516937603203,-0.1326547518097977,-4.879999999594584e-06,-0.00081736,0.0066490800000007,0.5799809327994871,1.0,40.57,70.38,1222437.7618930244,700429.0991759022
3.2455441,3.8124089,0.5335260000000006,-0.3465690000000336,-0.136578999999945,0.4562588673114881,-0.3594918581405556,-0.1335928716868935,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.596031547349016,1.0,40.08,69.4,1237504.99001996,710461.0951008645
3.3555059000000003,3.9223707,0.4885260000000007,-0.2515690000000339,-0.136578999999945,0.4639725584658816,-0.3336921193093523,-0.1343067272307569,-4.879999999594584e-06,-0.00161736,0.0070490800000007,0.5870768795294019,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
3.4672186000000003,4.0340834,0.5135260000000006,-0.3565690000000339,-0.156578999999945,0.4758186666193826,-0.3391610028921396,-0.1396310749224589,-4.879999999594584e-06,-0.00121736,0.0078490800000007,0.600774855058241,1.0,40.57,67.94,1222437.7618930244,725943.4795407713
3.5771749000000006,4.1440397,0.4235260000000007,-0.3365690000000338,-0.146578999999945,0.4633177269221539,-0.3385413658771619,-0.1412920266013378,-4.879999999594584e-06,-0.00201736,0.0066490800000007,0.590962781629604,1.0,38.61,68.91,1285001.295001295,715584.0951966333
3.68722,4.2540848,0.4485260000000006,-0.3965690000000339,-0.126578999999945,0.4597816577517364,-0.3524132909832725,-0.1377747713110986,0.0003951200000004,-0.00081736,0.0078490800000007,0.5954630031130574,1.0,40.57,69.4,1222437.7618930244,710461.0951008645
