time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
30.0231971,30.595287,-0.8764739999999995,0.6584309999999662,16.383421000000055,-0.5839053882956263,0.3098591047597173,12.056399843889215,0.0075951200000004,-0.22081736,-0.0077509199999992,12.07450766545018,1.0,204.3,3466.28,234738.13020068526,4424.685830342614
30.1348558,30.7069457,-0.4064739999999993,0.3334309999999663,15.313421000000057,-0.5414891332282837,0.3154941365910932,12.835014278710348,0.0063951200000004,-0.19841736,0.0022490800000007,12.85030499896116,1.0,205.28,3484.85,233569.75837879968,4347.819848773979
30.2448921,30.816982,-0.5064739999999994,-0.3915690000000336,10.313421000000057,-0.5331185126943717,0.1464655862401536,12.232209190426492,0.0055951200000004,-0.13561736,0.0126490800000007,12.24469718673698,1.0,205.28,3443.3,233569.75837879968,4520.953736241396
30.35489,30.9269799,0.4635260000000003,-0.4765690000000335,2.408421000000055,-0.2948634425628278,-0.0024753321598594,9.883761660283682,0.0043951200000004,-0.02921736,0.0170490800000007,9.888159340055305,1.0,188.66,3009.29,255027.03275734125,6615.214884574103
30.4648769,31.0369668,0.2185260000000006,-0.4965690000000335,-0.231578999999945,-0.1721339877927191,-0.120591992597353,7.465616406159971,0.0031951200000004,-1.7360000000013996e-05,0.0130490800000007,7.468574218842372,1.0,102.64,1105.08,477139.51675759937,35245.59307923409
30.5748779,31.1469678,0.3735260000000004,-0.456569000000034,-0.146578999999945,-0.0416900260755495,-0.2009097231840655,5.645866106781346,0.0031951200000004,0.0003826399999999,0.0122490800000007,5.649593513771273,1.0,49.36,190.62,1002965.9643435981,252301.9620186759
30.6848965,31.2569864,0.3635260000000007,-0.581569000000034,-0.141578999999945,0.0551797920806277,-0.2919090730413434,4.262335547754947,0.0039951200000004,-1.7360000000013996e-05,0.0138490800000007,4.272675980932019,1.0,49.36,204.79,1002965.9643435981,234152.54651106012
30.7957654,31.3678553,0.2885260000000005,-0.2815690000000337,0.198421000000055,0.1109628886859153,-0.2894372038881561,3.290827418977577,-0.0016048799999995,-0.00481736,0.0098490800000007,3.305394342458209,1.0,47.9,200.39,1033841.3361169102,239513.448774889
30.9060042,31.4780941,0.2185260000000006,-0.6165690000000337,2.593421000000056,0.136676627439588,-0.3676404228214392,3.124107376728538,0.0015951200000004,-0.03441736,0.0150490800000007,3.148632541645699,1.0,84.07,940.37,584742.4765076722,43170.56052404905
31.016563,31.5886529,-0.1864739999999995,-0.3115690000000339,7.743421000000055,0.0594251356358283,-0.3542361441578531,4.228387666494855,0.0019951200000004,-0.09841736,0.0090490800000007,4.243616011226625,1.0,167.16,2601.66,289114.6207226609,9218.498958357357
31.1282175,31.7003074,-0.4964739999999996,0.2084309999999662,12.873421000000056,-0.0734665683368541,-0.2197264988585299,6.295045333224461,0.0027951200000004,-0.16121736,0.0002490800000007,6.2993073284540495,1.0,191.1,3143.69,251643.11878597594,5904.876116919926
31.2382069,31.8102968,-0.6414739999999997,0.4634309999999662,15.783421000000056,-0.2092528479404834,-0.0564127638925959,8.563310076699047,-0.0064048799999995,-0.19921736,-0.0061509199999992,8.566052102573076,1.0,199.41,3350.93,240739.68206208313,4921.230822488085
31.3482364,31.9203263,-0.9164739999999996,0.7634309999999662,17.323421000000053,-0.3783191730305837,0.1395768100980965,10.657477872545048,-0.0084048799999995,-0.22121736,-0.0093509199999992,10.665103922906097,1.0,203.81,3432.55,235326.5296109121,4566.430204949672
31.4582426,32.0303325,-0.8964739999999995,0.6784309999999663,17.423421000000054,-0.5021878273663688,0.2683937966670241,12.274925451702256,-0.0100048799999995,-0.22401736,-0.0057509199999992,12.28812527153317,1.0,204.79,3471.65,234152.54651106012,4402.373511154638
31.5682676,32.1403575,-0.3764739999999995,0.0334309999999662,11.983421000000057,-0.4721350288266911,0.2122242428439946,12.205239206808171,-0.0040048799999995,-0.14961736,0.0094490800000007,12.216211143808184,1.0,204.79,3456.01,234152.54651106012,4467.550730466636
31.6786296,32.2507195,0.1835260000000005,-0.8715690000000336,3.033421000000055,-0.3153945236456548,-0.0468643607583231,10.012649810826662,0.0079951200000004,-0.04041736,0.0186490800000007,10.017725600559348,1.0,189.15,3032.26,254340.47052603753,6489.351177009886
31.7982632,32.3703531,0.3335260000000004,-0.3565690000000339,-0.026578999999945,-0.1602653849189304,-0.1209014919547963,7.612699644118022,0.0003951200000004,-0.00161736,0.0126490800000007,7.615346219044461,1.0,110.95,1298.14,440653.4474988734,28516.646894787922
31.9083565,32.4804464,0.3685260000000006,-0.3865690000000337,-0.126578999999945,-0.03385398457096,-0.1844112288316609,5.762569178705689,0.0031951200000004,-1.7360000000013996e-05,0.0122490800000007,5.765618538626996,1.0,48.88,206.74,1012913.2569558101,231849.66624746055
32.018287699999995,32.5903776,0.4385260000000004,-0.4915690000000337,-0.141578999999945,0.0790718630298335,-0.2578395128176192,4.351139907318219,0.0027951200000004,-1.7360000000013996e-05,0.0122490800000007,4.359489886093352,1.0,48.39,190.13,1023271.3370531101,252977.96244674697
32.1290723,32.7011622,0.2285260000000004,-0.3865690000000337,0.828421000000055,0.1147999540710531,-0.2886132266202749,3.5090085057738607,-4.879999999594584e-06,-0.00321736,0.0122490800000007,3.5227286749944544,1.0,46.92,209.68,1055643.6487638534,228458.6035864174
32.240777099999995,32.812867,0.0335260000000006,-0.2265690000000335,3.908421000000055,0.0953708282589647,-0.2737811060633676,3.604490947718995,-0.0044048799999995,-0.01001736,0.0110490800000007,3.6161314524099177,1.0,146.63,2238.51,330994.3394939644,12336.286190367699
32.3508061,32.922896,-0.2864739999999997,0.1234309999999663,7.033421000000056,0.0040880637652766,-0.1788246828033128,4.424201445972558,-0.0096048799999995,-0.01281736,0.0070490800000007,4.427815873993716,1.0,182.31,2935.48,264258.1317536065,7032.98949405208
