time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[mV],V_ThumbPalm[mV],V_UpperPalm[mV],V_Middle[mV],V_Index[mV],V_Thumb[mV],CalF1,CalF2,CalF3,CalF4,CalF5,CalF6
2.002828700002283,571743.1550638,0.4206235000001022,-0.2783099999999907,0.0441459999999921,0.1005530860954347,-0.0665320159030884,0.0105534201935155,0.0018408800000012,-0.0007313599999994,0.0012361200000011,0.1210322557883873,,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.135480099939741,571743.2877152,0.4406235000001022,-0.1883099999999906,0.079145999999992,0.1818493750756221,-0.0956439226782004,0.0269509718823463,0.0014408800000012,-0.0007313599999994,0.0016361200000011,0.2072276768341306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.14484339999035,571743.2970785,0.3756235000001022,-0.2533099999999907,0.0591459999999922,0.228172479387659,-0.1333351373803357,0.0346474259182188,0.0018408800000012,-0.0007313599999994,0.0020361200000011,0.2665358950177314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.1538776999805123,571743.3061128,0.4456235000001023,-0.3133099999999906,0.0541459999999921,0.2801557166465802,-0.1763594283579054,0.0393087009025749,0.0014408800000012,-0.0007313599999994,0.0012361200000011,0.3333692359938665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.217181999934837,571743.3694171,0.3806235000001021,-0.2733099999999907,0.0441459999999921,0.3041732659973933,-0.1995361628421315,0.0404650921945779,0.0010408800000012,-0.0003313599999994,0.0012361200000011,0.3660238786139482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.3285490999696776,571743.4807842,0.3956235000001022,-0.3133099999999906,0.0441459999999921,0.3260351050366286,-0.2267346204726238,0.0413450397949071,0.0018408800000012,-0.0007313599999994,0.0012361200000011,0.3992704473821631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.438535899971612,571743.590771,0.4406235000001022,-0.2633099999999907,0.0591459999999922,0.3534282885946015,-0.2354782291549433,0.0456004879191391,0.0014408800000012,-0.0007313599999994,0.0008361200000011,0.4271310759981302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.549393799970858,571743.7016289,0.3156235000001022,-0.2883099999999906,0.0691459999999922,0.3443907807940115,-0.2481080456115965,0.0512292126656798,0.0014408800000012,-0.0007313599999994,0.0012361200000011,0.4275360153524617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.65352549997624,571743.8057606,0.4006235000001021,-0.1883099999999906,0.0391459999999921,0.3578336185234989,-0.2338128908503407,0.048340633393523,0.0010408800000012,-0.0011313599999994,0.0024361200000011,0.4301745963098022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
2.7644887999631464,571743.9167239,0.2956235000001022,-0.2483099999999907,0.0341459999999921,0.3429618403088038,-0.2372785295140371,0.0449473037442939,0.0014408800000012,-0.0003313599999994,0.0020361200000011,0.419457011611711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90445656866156e-05,8.068543955107214e-05,2.2305454642175129e-07,2.2577638938033553e-07,7.662867898069619e-08,3.9893666214442404e-05
