time,world_time,Penpos_x[mm],Penpos_y[mm],Penpos_z[mm],Pensaki_x[mm],Pensaki_y[mm],Pensaki_z[mm],Pensaki_relative_x[mm],Pensaki_relative_y[mm],Pensaki_relative_z[mm],velo_x[mm/s],velo_y[mm/s],velo_z[mm/s],velo_xyz[mm/s],Pen_qx,Pen_qy,Pen_qz,Pen_qw,Pen_yaw[rad],Pen_pitch[rad],Pen_roll[rad],Headpos_x[mm],Headpos_y[mm],Headpos_z[mm],Headori_0,Headori_1,Headori_2,Headori_3,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,Fcx,Fcy,Fcz,LPF_Fcx,LPF_Fcy,LPF_Fcz,egx,egy,egz,force_magnitude,touch_count
0.18907359999999995,0.7899873,148.02488684654236,170.44559121131897,91.13191068172455,293.9497743280378,233.38986542192828,72.58613472432415,293.9497743280378,233.38986542192828,72.58613472432415,29394.97743280378,23338.986542192826,7258.613472432416,38229.05257306122,0.3668971359729767,0.6506474018096924,0.5292421579360962,0.4024266302585602,1.99396960951698,0.1357372524803594,1.688051997849319,0,0,0,0,0,0,0,-0.0023470000000024582,0.08047249999999628,0.3034849999999815,-0.0005610673038148729,0.01923753242701022,0.0725502815074853,0.00026871999999849086,-0.0013730400000007605,0.000675639999999117,-0.015621972326999913,0.17700274560440832,0.3148558788838626,-0.013836039630812327,0.11576777803142224,0.08392116039136642,0.013274972326997455,-0.09653024560441202,0.011370878883881117,0.16430396481318005,
0.198075,0.7989887,148.92250299453735,170.56408524513245,91.23788774013519,294.9916903049234,233.43349380671498,73.59600019720347,294.9916903049234,233.43349380671498,73.59600019720347,104.19159768855768,4.362838478669251,100.98654728793177,145.16613283277508,0.3686617612838745,0.64747154712677,0.5322859287261963,0.40192151069641113,1.991557301464128,0.12835066441886975,1.6822029164493832,0,0,0,0,0,0,0,-0.007347000000002463,0.03047249999999624,0.3034849999999815,-0.00218329353377447,0.02192333258236437,0.1277568941456173,0.00026871999999849086,-0.0017730400000007616,0.001475639999999119,-0.019903657630084188,0.1271624274373651,0.31430168229974154,-0.014739951163856195,0.11861326001973325,0.13857357644537732,0.012556657630081725,-0.09668992743736889,0.010816682299760016,0.16839084614470756,
0.20728009999999997,0.8081938,149.69728887081146,170.8691567182541,91.15385264158249,295.78159078274433,233.61659620430603,73.20565502181125,295.78159078274433,233.61659620430603,73.20565502181125,78.99004778209596,18.31023975910617,-39.03451753922149,89.99103337651782,0.37197351455688477,0.6463155746459961,0.5332683324813843,0.3994205892086029,1.9900940493956287,0.11986694050074206,1.6840250798164071,0,0,0,0,0,0,0,-0.0023470000000024582,0.03047249999999624,0.3034849999999815,-0.00222242874707805,0.0239670728094064,0.16976596724152673,0.0006687199999984919,-0.0013730400000007605,0.000675639999999117,-0.014077808164106313,0.1272449144859114,0.3144894886656038,-0.013953236911181905,0.12073948729532155,0.18077045590714896,0.011730808164103854,-0.09677241448591516,0.01100448866562224,0.17132057787952326,
0.21647910000000004,0.8173928,150.26582777500153,171.07504606246948,91.13434702157974,296.35659594396884,233.2767795376367,71.4257418526256,296.35659594396884,233.2767795376367,71.4257418526256,57.500516122449554,-33.98166666693236,-177.99131691856456,190.11042034095732,0.375046968460083,0.6487905383110046,0.5294504165649414,0.3976088762283325,1.9881734872954344,0.11907338668444667,1.6951739828951948,0,0,0,0,0,0,0,0.037652999999997536,0.03047249999999624,0.31348499999998153,0.007310080539483664,0.025522242171990284,0.2041230401927765,0.00026871999999849086,-0.0017730400000007616,-0.00012436000000088515,0.025999484559455374,0.12712541207402758,0.32556883854419655,-0.004343434901058497,0.12217515424602163,0.21620687873699151,0.011653515440542161,-0.09665291207403134,0.012083838544215006,0.17283634472187293,
0.22569470000000003,0.8266084,150.7083773612976,171.115443110466,91.43517166376114,297.17665011798147,232.77921637076332,72.87117826213915,297.17665011798147,232.77921637076332,72.87117826213915,82.00541740125966,-49.75631668733826,144.54364095135426,173.47461967942033,0.378216952085495,0.6441773176193237,0.53268963098526,0.3977803885936737,1.9821510329040513,0.1097579496216722,1.687790393535329,0,0,0,0,0,0,0,0.037652999999997536,0.05547249999999626,0.3034849999999815,0.014563774621956831,0.03268206765477767,0.22787623443680372,0.00026871999999849086,-0.0013730400000007605,0.00027563999999911937,0.02690735063191776,0.15231561607461233,0.314867048454351,0.003818125253877057,0.12952518372939376,0.2392582828911732,0.010745649368079774,-0.09684311607461607,0.01138204845436948,0.18321605966923507,
0.23503359999999995,0.8359473,150.97911655902863,171.2835133075714,91.58677607774734,297.54301120712967,232.61280050053244,72.67261156355175,297.54301120712967,232.61280050053244,72.67261156355175,36.63610891482261,-16.641587023086267,-19.85666985873935,44.87130745749076,0.3809656500816345,0.6434065103530884,0.5326323509216309,0.3964795768260956,1.9795969868002001,0.10455621964172711,1.6899406442236264,0,0,0,0,0,0,0,0.037652999999997536,0.05547249999999626,0.2834849999999815,0.020083420736152685,0.03813028513611286,0.24116991154075462,0.00026871999999849086,-0.0017730400000007616,0.00027563999999911937,0.02741471283657034,0.15234511634409315,0.29508174711774765,0.00984513357272549,0.13500290148020974,0.25276665865852077,0.010238287163427196,-0.09687261634409688,0.011596747117766173,0.19117660283417331,
0.24405489999999996,0.8449686,150.97911655902863,171.2835133075714,91.58677607774734,297.54301120712967,232.61280050053244,72.67261156355175,297.54301120712967,232.61280050053244,72.67261156355175,0.0,0.0,0.0,0.0,0.3809656500816345,0.6434065103530884,0.5326323509216309,0.3964795768260956,1.9795969868002001,0.10455621964172711,1.6899406442236264,0,0,0,0,0,0,0,-0.007347000000002463,-0.014527500000003801,0.3034849999999815,0.013525980512494384,0.02554206121998464,0.25606678357687185,0.00026871999999849086,-0.0013730400000007605,0.00027563999999911937,-0.017585287163429657,0.08234511634409308,0.31508174711774767,0.003287693349067188,0.12241467756408153,0.267663530694638,0.010238287163427196,-0.09687261634409688,0.011596747117766173,0.17315171236171356,
0.253092,0.8540057,151.11291408538818,171.40981554985046,91.75080060958862,297.72453653059074,232.43026831925363,72.2176389016181,297.72453653059074,232.43026831925363,72.2176389016181,18.152532346105144,-18.25321812788383,-45.49726619336586,52.27519137861183,0.3832840323448181,0.6435328125953674,0.531726598739624,0.39525413513183594,1.977695476169125,0.10128647413417098,1.693817544562825,0,0,0,0,0,0,0,-0.04734700000000247,0.08047249999999628,0.2934849999999815,-0.0010261452017306452,0.0386735794064511,0.2650118785074443,0.0006687199999984919,-0.0009730400000007612,0.00027563999999911937,-0.057266222656761394,0.17733214563972546,0.3054612697721809,-0.01094536785848957,0.1355332250461803,0.2769881482796437,0.009919222656758925,-0.09685964563972918,0.011976269772199427,0.19198518500237136,
0.2622943,0.863208,151.2068510055542,171.44258320331573,91.94091707468033,297.87737423094313,232.2180270538422,72.0888779654831,297.87737423094313,232.2180270538422,72.0888779654831,15.283770035240396,-21.224126541141697,-12.876093613499451,29.152203358719024,0.38505882024765015,0.6432474851608276,0.5313836336135864,0.39445382356643677,1.9759699418189682,0.09839363626939716,1.6957999023716996,0,0,0,0,0,0,0,-0.0023470000000024582,0.08047249999999628,0.3034849999999815,-0.0013419050825983605,0.04866591331346763,0.2742091561150869,0.00026871999999849086,-0.0013730400000007605,-0.00012436000000088515,-0.01198384858774818,0.17733626536673763,0.31565678147880805,-0.010978753670344083,0.14552967868020897,0.2863809375939134,0.009636848587745722,-0.09686376536674134,0.012171781478826547,0.20610266321831902,1.0
0.27142980000000005,0.8723435,151.25244855880737,171.38570547103882,92.18668192625046,298.009997308759,231.90345240149668,72.19077693265262,298.009997308759,231.90345240149668,72.19077693265262,13.262307781586324,-31.457465234552284,10.189896716951418,35.627165503008065,0.3864084482192993,0.6427874565124512,0.5311698913574219,0.39417198300361633,1.974096590595366,0.09638973572637395,1.6966857825857657,0,0,0,0,0,0,0,-0.02734700000000248,0.07047249999999627,0.2734849999999815,-0.00755861087328541,0.05387893538317497,0.27403604136474913,0.00026871999999849086,-0.0013730400000007605,0.001475639999999119,-0.03678819754752029,0.1673444307797558,0.2857449892491812,-0.016999808420803217,0.15075086616293448,0.2862960306139488,0.009441197547517809,-0.09687193077975952,0.012259989249199672,0.21387061692550005,1.0
0.28060090000000004,0.8815146,151.2596607208252,171.44708335399628,92.39931404590607,297.811379645492,231.74263851952048,70.33017477613498,297.811379645492,231.74263851952048,70.33017477613498,-19.86176632669534,-16.081388197619617,-186.06021565176349,187.8070942652581,0.3868284821510315,0.6475567817687988,0.5258176922798157,0.39312824606895447,1.9754443457509494,0.10252271084340105,1.7099047289647407,0,0,0,0,0,0,0,-0.04734700000000247,0.060472499999996265,0.32348499999998154,-0.017070312709860085,0.055455174634169935,0.28585717212652756,0.00026871999999849086,-0.0013730400000007605,0.00027563999999911937,-0.05738686832301009,0.15711473700722528,0.33701614101475996,-0.027110181032867706,0.15209741164139895,0.299388313141306,0.010039868323007621,-0.096642237007229,0.013531141014778397,0.21679992428887326,1.0
0.2898788,0.8907925,151.26705169677734,171.5112030506134,92.76624023914337,297.775234389411,231.7618800860521,70.28919463388547,297.775234389411,231.7618800860521,70.28919463388547,-3.6145256081032695,1.9241566531602583,-4.098014224951374,5.793176571229209,0.38674086332321167,0.6485925316810608,0.5246623754501343,0.3930506110191345,1.9758021422915468,0.10423124991203253,1.7125183536052535,0,0,0,0,0,0,0,-0.06734700000000246,0.02047249999999623,0.2834849999999815,-0.029089317985784298,0.047092313561648315,0.28529008724402877,0.00026871999999849086,-0.0017730400000007616,0.0010756399999991215,-0.07755358118777113,0.11706192304342401,0.29726623858670526,-0.039295899173552966,0.1436817366050761,0.2990713258307525,0.010206581187768666,-0.09658942304342778,0.01378123858672375,0.2069614711958701,1.0
0.2989275,0.8998412,151.29268169403076,171.53291404247284,93.21858733892441,297.8357460446626,231.74737018199383,70.87249122002817,297.8357460446626,231.74737018199383,70.87249122002817,6.051165525156055,-1.4509904058268575,58.32965861427009,58.66064312149953,0.38708236813545227,0.648073136806488,0.5250872373580933,0.39300358295440674,1.9752528152738782,0.10306849476989506,1.711670045394661,0,0,0,0,0,0,0,0.057652999999997526,0.04547249999999625,0.2934849999999815,-0.008352940278547829,0.04670508542883284,0.28724914033519866,0.00026871999999849086,-0.0013730400000007605,0.0026756399999991187,0.04755987290973717,0.14208524329324843,0.30718595018287975,-0.018446067368808182,0.143317828722085,0.3009500905180969,0.010093127090260353,-0.09661274329325217,0.013700950182898259,0.2035196733994048,1.0
0.30809220000000004,0.9090059,151.25329792499542,171.51908576488495,93.62220764160156,297.7251121629252,231.47458702293306,70.14147826325598,297.7251121629252,231.47458702293306,70.14147826325598,-11.063388173737643,-27.278315906076323,-73.10129567721924,78.80548525478874,0.38738757371902466,0.6506213545799255,0.5218514800071716,0.3928024172782898,1.9752597957991107,0.10701788354006506,1.7189365357171051,0,0,0,0,0,0,0,0.037652999999997536,0.010472499999996221,0.3034849999999815,0.0026451120740403596,0.038043424151978075,0.2911304398695944,0.00026871999999849086,-0.0013730400000007605,0.000675639999999117,0.027174573650050386,0.10694295936810773,0.31788162220007965,-0.007833314275906791,0.13451388352008958,0.30552706206969255,0.01047842634994715,-0.09647045936811151,0.014396622200098139,0.19039256952900652,
0.31727249999999996,0.9181862,151.186004281044,171.33913934230804,94.27372366189957,297.82445859657116,230.84873166253033,70.69873296723358,297.82445859657116,230.84873166253033,70.69873296723358,9.934643364595264,-62.58553604027161,55.725470397760546,84.38586677448731,0.3877335786819458,0.6506416201591492,0.5206377506256104,0.39403632283210754,1.9726525774753496,0.10923247908535703,1.7195716468849869,0,0,0,0,0,0,0,-0.09234700000000248,0.010472499999996221,0.2634849999999815,-0.020063438503295658,0.03145239557182442,0.28452159776886854,0.00026871999999849086,-0.0013730400000007605,0.0010756399999991215,-0.10304140941409262,0.10691062776105355,0.27793941616964857,-0.030757847917385797,0.12789052333288176,0.2989760139385356,0.010694409414090137,-0.09643812776105733,0.014454416169667084,0.18346121422585693,
0.3264197,0.9273334,151.0283201932907,171.3034212589264,94.88429874181747,297.63892977863065,230.37501149869854,70.06747865173338,297.63892977863065,230.37501149869854,70.06747865173338,-18.552881794048346,-47.37201638317923,-63.12543155002071,81.07488801995648,0.3884440064430237,0.6531950831413269,0.5169187784194946,0.3940081000328064,1.9716923109117965,0.11338308556415885,1.727544921436829,0,0,0,0,0,0,0,0.037652999999997536,0.1054724999999962,0.2934849999999815,-0.0062659069580013604,0.049147436227796375,0.28666436382034427,0.0006687199999984919,-0.0013730400000007605,0.001475639999999119,0.02655393610610557,0.2017476220992524,0.30870081281771433,-0.017364970851893327,0.1454225583270526,0.3018801766380771,0.011099063893891968,-0.09627512209925622,0.01521581281773281,0.2063903659414778,2.0
0.33572159999999995,0.9366353,150.85750818252563,171.24037444591522,95.87527066469193,297.83561249925873,229.9257080539789,72.34922880251332,297.83561249925873,229.9257080539789,72.34922880251332,19.66827206280608,-44.9303444719662,228.1750150779943,233.3868340034395,0.38936761021614075,0.6495473384857178,0.519530713558197,0.39568808674812317,1.967052069231373,0.1096791883437439,1.7192678000042814,0,0,0,0,0,0,0,-0.04734700000000247,0.08047249999999628,0.2934849999999815,-0.016086639003514508,0.056635919002606235,0.28829488616870697,0.00026871999999849086,-0.0013730400000007605,0.000675639999999117,-0.05808496934641032,0.17691027731175213,0.30790940441672976,-0.026824608349922358,0.1530736963143621,0.3027192905854552,0.01073796934640785,-0.09643777731175586,0.014424404416748256,0.21813452871980135,2.0
0.344932,0.9458457,150.80983936786652,171.03716731071472,97.12535887956619,298.38077269552286,229.07438869529557,75.80625852950986,298.38077269552286,229.07438869529557,75.80625852950986,54.51601962641605,-85.13193586833223,345.70297269965465,360.1804939665331,0.3885791003704071,0.6446925401687622,0.5226098299026489,0.4003209173679352,1.9603812972700907,0.110240458752629,1.7052592938364346,0,0,0,0,0,0,0,-0.022347000000002476,0.12047249999999621,0.2834849999999815,-0.017583223522135562,0.0718965148206411,0.287145048135328,-0.00013128000000150845,-0.0013730400000007605,-0.00012436000000088515,-0.03313969743456775,0.21709687993486249,0.29655627340210977,-0.028375920956700842,0.16852089475550738,0.30021632153745625,0.01079269743456528,-0.09662437993486628,0.01307127340212828,0.240007868263802,2.0
0.3540605,0.9549742,150.80983936786652,171.03716731071472,97.12535887956619,298.38077269552286,229.07438869529557,75.80625852950986,298.38077269552286,229.07438869529557,75.80625852950986,0.0,0.0,0.0,0.0,0.3885791003704071,0.6446925401687622,0.5226098299026489,0.4003209173679352,1.9603812972700907,0.110240458752629,1.7052592938364346,0,0,0,0,0,0,0,-0.04734700000000247,0.05547249999999626,0.3034849999999815,-0.024698469291103534,0.06797023543707695,0.29105123166202435,0.00026871999999849086,-0.0013730400000007605,0.00027563999999911937,-0.05813969743456775,0.15209687993486254,0.3165562734021098,-0.035491166725668814,0.16459461537194323,0.3041225050641526,0.01079269743456528,-0.09662437993486628,0.01307127340212828,0.2354620940500298,2.0
0.3630911,0.9640048,150.80463886260986,170.95176875591278,98.40545803308487,298.70927274112034,228.5378008349565,78.20482974393796,298.70927274112034,228.5378008349565,78.20482974393796,32.85000455974796,-53.6587860339055,239.85712144281024,247.9714234040667,0.38799700140953064,0.6423280239105225,0.5237255692481995,0.40321770310401917,1.956376142163722,0.11182104844746822,1.6981880165018657,0,0,0,0,0,0,0,-0.007347000000002463,0.08047249999999628,0.3034849999999815,-0.020550475216806797,0.07095899209233474,0.2940236137999148,0.00026871999999849086,-0.0013730400000007605,0.000675639999999117,-0.018293798498110338,0.17716984063243016,0.3158705102197647,-0.03149727371491467,0.1676563327247686,0.306409124019698,0.010946798498107873,-0.09669734063243388,0.012385510219783189,0.23918480314791926,2.0
